/*********************************************
 * OPL 12.2 Data
 * Author: mireia.roca
 * Creation Date: 12/06/15
*********************************************/
Id=9;
c=2;
n=20;
N={1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20};
D={21,22};
Q=500;
CJ=[{1},{2},{1,2},{2},{1},{1,2},{1},{1},{1},{1},{2},{1},{1},{2},{1},{2},{2},{1},{1},{1,2}];
d=[
[6,0],[0,72],[47,46],[0,28],[5,0],[22,21],[1,0],[36,0],[53,0],[63,0],[0,25],[50,0],[57,0],[0,1],[66,0],[0,37],[0,51],[47,0],[88,0],[44,44]];
m=[5,5];
K=[{1,2,3,4,5},{6,7,8,9,10}];
KT={1,2,3,4,5,6,7,8,9,10};
cv=20;
cost = #[
<1,2>:31.06,
<1,3>:12.65,
<1,4>:18.38,
<1,5>:42.54,
<1,6>:34.67,
<1,7>:34.13,
<1,8>:18.38,
<1,9>:31.02,
<1,10>:26.00,
<1,11>:19.31,
<1,12>:4.24,
<1,13>:5.00,
<1,14>:20.88,
<1,15>:15.13,
<1,16>:36.88,
<1,17>:16.12,
<1,18>:27.59,
<1,19>:21.38,
<1,20>:27.20,
<1,21>:38.08,
<1,22>:57.43,
<2,1>:31.06,
<2,3>:43.05,
<2,4>:16.64,
<2,5>:39.56,
<2,6>:21.10,
<2,7>:46.69,
<2,8>:30.61,
<2,9>:41.73,
<2,10>:55.58,
<2,11>:28.84,
<2,12>:34.37,
<2,13>:35.36,
<2,14>:30.81,
<2,15>:33.62,
<2,16>:41.05,
<2,17>:47.17,
<2,18>:53.76,
<2,19>:39.82,
<2,20>:11.18,
<2,21>:67.36,
<2,22>:45.04,
<3,1>:12.65,
<3,2>:43.05,
<3,4>:31.02,
<3,5>:45.45,
<3,6>:47.01,
<3,7>:31.32,
<3,8>:28.32,
<3,9>:29.97,
<3,10>:13.42,
<3,11>:23.60,
<3,12>:11.40,
<3,13>:10.63,
<3,14>:24.08,
<3,15>:23.60,
<3,16>:37.74,
<3,17>:7.21,
<3,18>:17.00,
<3,19>:18.79,
<3,20>:39.85,
<3,21>:31.14,
<3,22>:62.24,
<4,1>:18.38,
<4,2>:16.64,
<4,3>:31.02,
<4,5>:46.00,
<4,6>:16.97,
<4,7>:45.62,
<4,8>:14.14,
<4,9>:41.23,
<4,10>:44.38,
<4,11>:26.93,
<4,12>:20.40,
<4,13>:21.38,
<4,14>:29.15,
<4,15>:17.00,
<4,16>:43.93,
<4,17>:33.38,
<4,18>:45.22,
<4,19>:35.00,
<4,20>:9.06,
<4,21>:51.42,
<4,22>:56.32,
<5,1>:42.54,
<5,2>:39.56,
<5,3>:45.45,
<5,4>:46.00,
<5,6>:59.23,
<5,7>:20.62,
<5,8>:56.89,
<5,9>:17.89,
<5,10>:50.22,
<5,11>:23.26,
<5,12>:46.52,
<5,13>:46.96,
<5,14>:21.95,
<5,15>:56.04,
<5,16>:9.49,
<5,17>:52.63,
<5,18>:42.06,
<5,19>:27.66,
<5,20>:47.85,
<5,21>:76.58,
<5,22>:17.89,
<6,1>:34.67,
<6,2>:21.10,
<6,3>:47.01,
<6,4>:16.97,
<6,5>:59.23,
<6,7>:61.91,
<6,8>:22.09,
<6,9>:57.31,
<6,10>:60.42,
<6,11>:43.05,
<6,12>:35.78,
<6,13>:36.67,
<6,14>:45.28,
