/*********************************************
 * OPL 12.2 Data
 * Author: mireia.roca
 * Creation Date: 20/05/15
*********************************************/
Id=5;
c=2;
n=24;
N={1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24};
D={25,26};
Q=100;
CJ=[{1,2},{1},{1,2},{2},{1,2},{2},{2},{2},{1,2},{1},{1},{2},{1},{2},{1,2},{1},{1,2},{1,2},{2},{1},{1},{1,2},{2},{1}];
d=[
[5,5],[7,0],[7,6],[0,19],[13,13],[0,3],[0,5],[0,9],[8,8],[16,0],[12,0],[0,19],[23,0],[0,20],[4,4],[19,0],[1,1],[6,6],[0,17],[9,0],[11,0],[9,9],[0,29],[29,0]];
m=[5,5];
K=[{1,2,3,4,5},{6,7,8,9,10}];
KT={1,2,3,4,5,6,7,8,9,10};
cv=20;
cost = #[
<1,2>:42.72,
<1,3>:33.54,
<1,4>:45.04,
<1,5>:52.20,
<1,6>:35.36,
<1,7>:14.14,
<1,8>:20.62,
<1,9>:16.12,
<1,10>:9.49,
<1,11>:49.50,
<1,12>:28.07,
<1,13>:22.80,
<1,14>:26.87,
<1,15>:39.56,
<1,16>:6.08,
<1,17>:18.11,
<1,18>:6.71,
<1,19>:2.83,
<1,20>:8.06,
<1,21>:41.77,
<1,22>:46.17,
<1,23>:30.68,
<1,24>:37.59,
<1,25>:32.02,
<1,26>:20.62,
<2,1>:42.72,
<2,3>:10.00,
<2,4>:13.93,
<2,5>:10.00,
<2,6>:11.18,
<2,7>:50.25,
<2,8>:22.36,
<2,9>:26.93,
<2,10>:50.45,
<2,11>:12.04,
<2,12>:17.69,
<2,13>:22.02,
<2,14>:21.38,
<2,15>:4.47,
<2,16>:41.98,
<2,17>:27.80,
<2,18>:36.06,
<2,19>:40.16,
<2,20>:41.59,
<2,21>:7.07,
<2,22>:4.12,
<2,23>:12.08,
<2,24>:7.62,
<2,25>:22.36,
<2,26>:28.28,
<3,1>:33.54,
<3,2>:10.00,
<3,4>:19.85,
<3,5>:20.00,
<3,6>:11.18,
<3,7>:40.31,
<3,8>:14.14,
<3,9>:17.46,
<3,10>:40.80,
<3,11>:20.62,
<3,12>:13.15,
<3,13>:12.04,
<3,14>:11.70,
<3,15>:8.94,
<3,16>:32.28,
<3,17>:20.81,
<3,18>:26.83,
<3,19>:30.87,
<3,20>:31.78,
<3,21>:13.04,
<3,22>:14.04,
<3,23>:5.10,
<3,24>:4.24,
<3,25>:14.14,
<3,26>:22.36,
<4,1>:45.04,
<4,2>:13.93,
<4,3>:19.85,
<4,5>:13.93,
<4,6>:10.44,
<4,7>:55.58,
<4,8>:25.18,
<4,9>:31.58,
<4,10>:54.01,
<4,11>:6.40,
<4,12>:17.00,
<4,13>:29.55,
<4,14>:31.06,
<4,15>:11.40,
<4,16>:46.17,
<4,17>:27.29,
<4,18>:39.01,
<4,19>:43.00,
<4,20>:46.39,
<4,21>:7.21,
<4,22>:12.04,
<4,23>:17.89,
<4,24>:20.00,
<4,25>:33.97,
<4,26>:25.96,
<5,1>:52.20,
<5,2>:10.00,
<5,3>:20.00,
<5,4>:13.93,
<5,6>:18.03,
<5,7>:60.21,
<5,8>:31.62,
<5,9>:36.67,
<5,10>:60.21,
<5,11>:8.06,
<5,12>:25.55,
<5,13>:32.02,
<5,14>:31.26,
<5,15>:12.65,
<5,16>:51.79,
<5,17>:36.24,
<5,18>:45.61,
<5,19>:49.73,
<5,20>:51.48,
<5,21>:11.40,
<5,22>:6.08,
<5,23>:21.59,
<5,24>:17.26,
<5,25>:31.62,
<5,26>:36.06,
<6,1>:35.36,
<6,2>:11.18,
<6,3>:11.18,
<6,4>:10.44,
<6,5>:18.03,
<6,7>:45.28,
<6,8>:15.00,
<6,9>:21.21,
<6,10>:44.05,
<6,11>:14.14,
<6,12>:7.62,
<6,13>:19.24,
<6,14>:21.26,
<6,15>:6.71,
<6,16>:36.01,
<6,17>:18.38,
<6,18>:29.07,
<6,19>:33.14,
<6,20>:36.12,
<6,21>:6.71,
<6,22>:12.73,
<6,23>:7.81,
<6,24>:13.15,
<6,25>:25.00,
<6,26>:18.03,
<7,1>:14.14,
<7,2>:50.25,
<7,3>:40.31,
<7,4>:55.58,
<7,5>:60.21,
<7,6>:45.28,
<7,8>:30.41,
<7,9>:24.08,
<7,10>:7.07,
<7,11>:59.08,
<7,12>:38.83,
<7,13>:28.28,
<7,14>:30.36,
<7,15>:48.01,
<7,16>:9.85,
<7,17>:30.46,
<7,18>:17.46,
<7,19>:14.42,
<7,20>:9.22,
<7,21>:51.04,
<7,22>:54.15,
<7,23>:39.00,
<7,24>:43.74,
<7,25>:33.54,
<7,26>:33.54,
<8,1>:20.62,
<8,2>:22.36,
<8,3>:14.14,
<8,4>:25.18,
<8,5>:31.62,
<8,6>:15.00,
<8,7>:30.41,
<8,9>:6.71,
<8,10>:29.07,
<8,11>:29.07,
<8,12>:8.54,
<8,13>:9.22,
<8,14>:14.04,
<8,15>:18.97,
<8,16>:21.02,
<8,17>:7.28,
<8,18>:14.14,
<8,19>:18.25,
<8,20>:21.21,
<8,21>:21.21,
<8,22>:25.63,
<8,23>:10.30,
<8,24>:18.38,
<8,25>:20.00,
<8,26>:10.00,
<9,1>:16.12,
