/*********************************************
 * OPL 12.2 Data
 * Author: mireia.roca
 * Creation Date: 04/02/16
*********************************************/
Id=8067;
c=2;
n=25;
N={1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25};
D={26,27};
Q=200;
CJ=[{1,2},{1,2},{1},{1},{1,2},{1},{1},{2},{1,2},{1},{1},{1},{2},{1},{2},{1,2},{1,2},{1},{1},{1,2},{2},{1},{2},{1,2},{2}];
d=[
[14,19],[16,20],[16,0],[12,0],[11,10],[17,0],[17,0],[0,9],[6,15],[19,0],[7,0],[19,0],[0,11],[18,0],[0,11],[8,14],[9,12],[10,0],[9,0],[15,7],[0,11],[16,0],[0,8],[8,14],[0,13]];
m=[3,3];
K=[{1,2,3},{4,5,6}];
KT={1,2,3,4,5,6};
cv=50;
cost = #[
<1,2>:61.85,
<1,3>:60.22,
<1,4>:48.05,
<1,5>:61.85,
<1,6>:67.80,
<1,7>:48.51,
<1,8>:5.00,
<1,9>:59.46,
<1,10>:59.94,
<1,11>:48.10,
<1,12>:5.39,
<1,13>:59.64,
<1,14>:61.29,
<1,15>:44.28,
<1,16>:7.07,
<1,17>:64.35,
<1,18>:54.41,
<1,19>:45.22,
<1,20>:1.00,
<1,21>:56.30,
<1,22>:59.64,
<1,23>:47.80,
<1,24>:6.08,
<1,25>:66.57,
<1,26>:70.38,
<1,27>:80.96,
<2,1>:61.85,
<2,3>:2.00,
<2,4>:45.18,
<2,5>:0.00,
<2,6>:6.71,
<2,7>:47.17,
<2,8>:57.14,
<2,9>:8.60,
<2,10>:7.28,
<2,11>:52.35,
<2,12>:60.90,
<2,13>:2.24,
<2,14>:1.00,
<2,15>:40.61,
<2,16>:63.53,
<2,17>:3.00,
<2,18>:7.62,
<2,19>:49.65,
<2,20>:62.43,
<2,21>:5.66,
<2,22>:2.24,
<2,23>:48.26,
<2,24>:67.42,
<2,25>:5.10,
<2,26>:83.57,
<2,27>:73.38,
<3,1>:60.22,
<3,2>:2.00,
<3,4>:45.04,
<3,5>:2.00,
<3,6>:7.81,
<3,7>:47.04,
<3,8>:55.47,
<3,9>:7.07,
<3,10>:8.06,
<3,11>:52.15,
<3,12>:59.17,
<3,13>:1.00,
<3,14>:2.24,
<3,15>:40.31,
<3,16>:61.77,
<3,17>:5.00,
