/*********************************************
 * OPL 12.2 Data
 * Author: mireia.roca
 * Creation Date: 04/02/16
*********************************************/
Id=8007;
c=2;
n=15;
N={1,2,3,4,5,6,7,8,9,10,11,12,13,14,15};
D={16,17};
Q=200;
CJ=[{2},{1,2},{1},{1},{2},{1},{1,2},{1},{2},{1},{1,2},{1,2},{2},{2},{2}];
d=[
[0,8],[16,13],[19,0],[14,0],[0,17],[8,0],[18,5],[8,0],[0,16],[12,0],[15,6],[13,6],[0,17],[0,7],[0,13]];
m=[3,3];
K=[{1,2,3},{4,5,6}];
KT={1,2,3,4,5,6};
cv=50;
cost = #[
<1,2>:26.25,
<1,3>:55.66,
<1,4>:100.85,
<1,5>:82.22,
<1,6>:20.52,
<1,7>:92.44,
<1,8>:48.76,
<1,9>:31.06,
<1,10>:69.57,
<1,11>:98.35,
<1,12>:95.69,
<1,13>:74.20,
<1,14>:56.30,
<1,15>:26.08,
<1,16>:115.94,
<1,17>:35.23,
<2,1>:26.25,
<2,3>:51.62,
<2,4>:76.56,
<2,5>:61.29,
<2,6>:35.13,
<2,7>:72.17,
<2,8>:26.17,
<2,9>:22.80,
<2,10>:49.04,
<2,11>:92.09,
<2,12>:70.71,
<2,13>:48.88,
<2,14>:31.95,
<2,15>:48.38,
<2,16>:90.92,
<2,17>:58.87,
<3,1>:55.66,
<3,2>:51.62,
<3,4>:76.03,
<3,5>:49.74,
<3,6>:39.05,
<3,7>:55.32,
<3,8>:41.23,
<3,9>:29.07,
<3,10>:41.11,
<3,11>:42.72,
<3,12>:75.61,
<3,13>:62.29,
<3,14>:48.37,
<3,15>:51.79,
<3,16>:92.59,
<3,17>:59.77,
<4,1>:100.85,
<4,2>:76.56,
<4,3>:76.03,
<4,5>:26.57,
<4,6>:98.41,
<4,7>:26.08,
<4,8>:52.15,
<4,9>:74.41,
<4,10>:35.81,
<4,11>:83.22,
<4,12>:8.54,
<4,13>:28.64,
<4,14>:44.72,
<4,15>:114.69,
<4,16>:16.64,
<4,17>:125.21,
<5,1>:82.22,
<5,2>:61.29,
<5,3>:49.74,
<5,4>:26.57,
<5,6>:76.01,
<5,7>:11.05,
<5,8>:35.13,
<5,9>:52.77,
<5,10>:12.65,
<5,11>:59.91,
<5,12>:28.02,
<5,13>:26.87,
<5,14>:31.40,
<5,15>:92.09,
<5,16>:42.95,
<5,17>:102.20,
<6,1>:20.52,
<6,2>:35.13,
<6,3>:39.05,
<6,4>:98.41,
<6,5>:76.01,
<6,7>:85.00,
<6,8>:47.80,
<6,9>:24.04,
<6,10>:63.82,
<6,11>:80.81,
<6,12>:94.79,
<6,13>:75.00,
<6,14>:56.61,
<6,15>:16.28,
<6,16>:114.56,
<6,17>:26.91,
<7,1>:92.44,
<7,2>:72.17,
<7,3>:55.32,
<7,4>:26.08,
<7,5>:11.05,
<7,6>:85.00,
<7,8>:46.04,
<7,9>:62.39,
<7,10>:23.19,
<7,11>:57.14,
<7,12>:30.68,
<7,13>:36.06,
<7,14>:42.43,
<7,15>:100.85,
<7,16>:40.61,
<7,17>:110.68,
<8,1>:48.76,
<8,2>:26.17,
<8,3>:41.23,
<8,4>:52.15,
<8,5>:35.13,
<8,6>:47.80,
<8,7>:46.04,
<8,9>:24.19,
<8,10>:23.02,
<8,11>:74.33,
<8,12>:47.51,
<8,13>:27.20,
<8,14>:8.94,
<8,15>:63.89,
<8,16>:67.62,
<8,17>:74.65,
<9,1>:31.06,
<9,2>:22.80,
<9,3>:29.07,
<9,4>:74.41,
<9,5>:52.77,
<9,6>:24.04,
<9,7>:62.39,
