/*********************************************
 * OPL 12.2 Data
 * Author: mireia.roca
 * Creation Date: 20/05/15
*********************************************/
Id=3;
c=2;
n=20;
N={1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20};
D={21,22};
Q=100;
CJ=[{1},{1,2},{1},{1},{1},{1},{2},{1},{1},{2},{1},{2},{2},{1},{1},{1,2},{1,2},{1},{2},{2}];
d=[
[10,0],[4,3],[13,0],[19,0],[26,0],[3,0],[0,5],[9,0],[16,0],[0,16],[12,0],[0,19],[0,23],[20,0],[8,0],[10,9],[1,1],[12,0],[0,17],[0,17]];
m=[5,5];
K=[{1,2,3,4,5},{6,7,8,9,10}];
KT={1,2,3,4,5,6,7,8,9,10};
cv=20;
cost = #[
<1,2>:10.00,
<1,3>:13.93,
<1,4>:10.00,
<1,5>:11.18,
<1,6>:22.36,
<1,7>:26.93,
<1,8>:12.04,
<1,9>:17.69,
<1,10>:22.02,
<1,11>:21.38,
<1,12>:8.49,
<1,13>:4.47,
<1,14>:7.07,
<1,15>:4.12,
<1,16>:8.06,
<1,17>:12.08,
<1,18>:6.71,
<1,19>:7.62,
<1,20>:6.40,
<1,21>:22.36,
<1,22>:28.28,
<2,1>:10.00,
<2,3>:19.85,
<2,4>:20.00,
<2,5>:11.18,
<2,6>:14.14,
<2,7>:17.46,
<2,8>:20.62,
<2,9>:13.15,
<2,10>:12.04,
<2,11>:11.70,
<2,12>:7.21,
<2,13>:8.94,
<2,14>:13.04,
<2,15>:14.04,
<2,16>:12.04,
<2,17>:5.10,
<2,18>:9.22,
<2,19>:4.24,
<2,20>:6.40,
<2,21>:14.14,
<2,22>:22.36,
<3,1>:13.93,
<3,2>:19.85,
<3,4>:13.93,
<3,5>:10.44,
<3,6>:25.18,
<3,7>:31.58,
<3,8>:6.40,
<3,9>:17.00,
<3,10>:29.55,
<3,11>:31.06,
<3,12>:21.95,
<3,13>:11.40,
<3,14>:7.21,
<3,15>:12.04,
<3,16>:21.84,
<3,17>:17.89,
<3,18>:20.62,
<3,19>:20.00,
<3,20>:19.72,
<3,21>:33.97,
<3,22>:25.96,
<4,1>:10.00,
<4,2>:20.00,
<4,3>:13.93,
<4,5>:18.03,
<4,6>:31.62,
<4,7>:36.67,
<4,8>:8.06,
<4,9>:25.55,
<4,10>:32.02,
<4,11>:31.26,
<4,12>:17.09,
<4,13>:12.65,
<4,14>:11.40,
<4,15>:6.08,
<4,16>:13.60,
<4,17>:21.59,
<4,18>:14.32,
<4,19>:17.26,
<4,20>:15.52,
<4,21>:31.62,
<4,22>:36.06,
<5,1>:11.18,
<5,2>:11.18,
<5,3>:10.44,
<5,4>:18.03,
<5,6>:15.00,
<5,7>:21.21,
<5,8>:14.14,
<5,9>:7.62,
<5,10>:19.24,
<5,11>:21.26,
<5,12>:16.03,
<5,13>:6.71,
<5,14>:6.71,
<5,15>:12.73,
<5,16>:18.44,
<5,17>:7.81,
<5,18>:16.12,
<5,19>:13.15,
<5,20>:14.00,
<5,21>:25.00,
<5,22>:18.03,
<6,1>:22.36,
<6,2>:14.14,
<6,3>:25.18,
<6,4>:31.62,
<6,5>:15.00,
<6,7>:6.71,
<6,8>:29.07,
<6,9>:8.54,
<6,10>:9.22,
<6,11>:14.04,
<6,12>:21.26,
<6,13>:18.97,
<6,14>:21.21,
<6,15>:25.63,
<6,16>:26.17,
<6,17>:10.30,
<6,18>:23.35,
<6,19>:18.38,
<6,20>:20.52,
<6,21>:20.00,
<6,22>:10.00,
<7,1>:26.93,
<7,2>:17.46,
<7,3>:31.58,
<7,4>:36.67,
<7,5>:21.21,
<7,6>:6.71,
<7,8>:35.01,
<7,9>:15.23,
<7,10>:7.21,
<7,11>:12.08,
<7,12>:23.85,
<7,13>:24.19,
<7,14>:27.00,
<7,15>:30.59,
<7,16>:29.15,
<7,17>:15.13,
<7,18>:26.42,
<7,19>:21.47,
<7,20>:23.71,
<7,21>:18.03,
<7,22>:14.32,
<8,1>:12.04,
<8,2>:20.62,
<8,3>:6.40,
<8,4>:8.06,
<8,5>:14.14,
<8,6>:29.07,
<8,7>:35.01,
<8,9>:21.59,
<8,10>:31.78,
<8,11>:32.31,
<8,12>:20.52,
<8,13>:11.70,
<8,14>:8.06,
<8,15>:8.60,
<8,16>:18.87,
<8,17>:20.22,
<8,18>:18.44,
<8,19>:19.42,
<8,20>:18.44,
<8,21>:34.13,
<8,22>:31.38,
<9,1>:17.69,
<9,2>:13.15,
<9,3>:17.00,
<9,4>:25.55,
<9,5>:7.62,
<9,6>:8.54,
<9,7>:15.23,
<9,8>:21.59,
<9,10>:15.62,
<9,11>:19.24,
<9,12>:19.92,
<9,13>:13.45,
<9,14>:14.32,
<9,15>:20.00,
<9,16>:23.71,
<9,17>:8.06,
<9,18>:21.02,
<9,19>:16.76,
