/*********************************************
 * OPL 12.2 Data
 * Author: mireia.roca
 * Creation Date: 04/02/16
*********************************************/
Id=8057;
c=2;
n=15;
N={1,2,3,4,5,6,7,8,9,10,11,12,13,14,15};
D={16,17};
Q=200;
CJ=[{1,2},{1},{1,2},{1,2},{2},{2},{1},{2},{2},{1,2},{1,2},{2},{2},{1},{1,2}];
d=[
[15,18],[18,0],[11,9],[14,10],[0,12],[0,5],[14,0],[0,15],[0,19],[8,17],[11,9],[0,7],[0,17],[9,0],[14,5]];
m=[3,3];
K=[{1,2,3},{4,5,6}];
KT={1,2,3,4,5,6};
cv=50;
cost = #[
<1,2>:47.20,
<1,3>:61.74,
<1,4>:41.34,
<1,5>:65.30,
<1,6>:3.00,
<1,7>:50.45,
<1,8>:61.85,
<1,9>:4.12,
<1,10>:45.22,
<1,11>:61.29,
<1,12>:2.24,
<1,13>:46.40,
<1,14>:59.46,
<1,15>:7.07,
<1,16>:30.61,
<1,17>:111.07,
<2,1>:47.20,
<2,3>:30.46,
<2,4>:6.71,
<2,5>:31.05,
<2,6>:49.04,
<2,7>:4.12,
<2,8>:32.20,
<2,9>:44.69,
<2,10>:2.24,
<2,11>:27.51,
<2,12>:45.00,
<2,13>:1.00,
<2,14>:33.29,
<2,15>:42.45,
<2,16>:77.80,
<2,17>:65.22,
<3,1>:61.74,
<3,2>:30.46,
<3,4>:35.17,
<3,5>:4.47,
<3,6>:64.47,
<3,7>:27.29,
<3,8>:2.24,
<3,9>:61.10,
<3,10>:31.95,
<3,11>:3.61,
<3,12>:60.01,
<3,13>:30.08,
<3,14>:6.00,
<3,15>:60.08,
<3,16>:90.14,
<3,17>:55.90,
<4,1>:41.34,
<4,2>:6.71,
<4,3>:35.17,
<4,5>:36.35,
<4,6>:43.01,
<4,7>:10.77,
<4,8>:36.69,
<4,9>:38.60,
<4,10>:4.47,
<4,11>:32.56,
<4,12>:39.12,
<4,13>:6.32,
<4,14>:37.16,
<4,15>:36.24,
<4,16>:71.85,
<4,17>:71.85,
<5,1>:65.30,
<5,2>:31.05,
<5,3>:4.47,
<5,4>:36.35,
<5,6>:67.98,
<5,7>:27.51,
<5,8>:6.08,
<5,9>:64.47,
<5,10>:32.76,
<5,11>:4.12,
<5,12>:63.51,
<5,13>:30.81,
<5,14>:10.20,
<5,15>:63.32,
<5,16>:94.05,
<5,17>:51.43,
<6,1>:3.00,
<6,2>:49.04,
<6,3>:64.47,
<6,4>:43.01,
<6,5>:67.98,
<6,7>:52.40,
<6,8>:64.62,
<6,9>:4.47,
<6,10>:47.01,
<6,11>:63.95,
<6,12>:4.47,
<6,13>:48.27,
<6,14>:62.30,
<6,15>:7.28,
<6,16>:28.84,
<6,17>:113.28,
<7,1>:50.45,
<7,2>:4.12,
<7,3>:27.29,
<7,4>:10.77,
<7,5>:27.51,
<7,6>:52.40,
<7,8>:29.15,
<7,9>:48.10,
<7,10>:6.32,
<7,11>:24.17,
<7,12>:48.27,
<7,13>:4.47,
<7,14>:30.61,
<7,15>:45.97,
<7,16>:81.06,
<7,17>:61.40,
<8,1>:61.85,
<8,2>:32.20,
<8,3>:2.24,
<8,4>:36.69,
<8,5>:6.08,
<8,6>:64.62,
<8,7>:29.15,
<8,9>:61.35,
<8,10>:33.62,
<8,11>:5.83,
<8,12>:60.17,
<8,13>:31.78,
<8,14>:4.12,
<8,15>:60.44,
<8,16>:89.89,
<8,17>:57.27,
<9,1>:4.12,
<9,2>:44.69,
<9,3>:61.10,
<9,4>:38.60,
<9,5>:64.47,
<9,6>:4.47,
<9,7>:48.10,
<9,8>:61.35,
<9,10>:42.64,
<9,11>:60.42,
<9,12>:2.83,
<9,13>:43.93,
<9,14>:59.20,
<9,15>:3.00,
<9,16>:33.29,
<9,17>:109.12,
<10,1>:45.22,
<10,2>:2.24,
<10,3>:31.95,
<10,4>:4.47,
<10,5>:32.76,
<10,6>:47.01,
<10,7>:6.32,
<10,8>:33.62,
<10,9>:42.64,
<10,11>:29.12,
<10,12>:43.01,
<10,13>:2.00,
<10,14>:34.48,
<10,15>:40.36,
<10,16>:75.80,
<10,17>:67.42,
<11,1>:61.29,
<11,2>:27.51,
<11,3>:3.61,
<11,4>:32.56,
<11,5>:4.12,
<11,6>:63.95,
<11,7>:24.17,
<11,8>:5.83,
<11,9>:60.42,
<11,10>:29.12,
<11,12>:59.48,
<11,13>:27.20,
<11,14>:9.22,
<11,15>:59.24,
<11,16>:90.21,
<11,17>:54.20,
<12,1>:2.24,
<12,2>:45.00,
<12,3>:60.01,
<12,4>:39.12,
<12,5>:63.51,
<12,6>:4.47,
<12,7>:48.27,
<12,8>:60.17,
<12,9>:2.83,
<12,10>:43.01,
<12,11>:59.48,
<12,13>:44.20,
<12,14>:57.87,
<12,15>:5.39,
<12,16>:32.80,
<12,17>:108.98,
<13,1>:46.40,
<13,2>:1.00,
<13,3>:30.08,
<13,4>:6.32,
<13,5>:30.81,
<13,6>:48.27,
<13,7>:4.47,
<13,8>:31.78,
<13,9>:43.93,
<13,10>:2.00,
<13,11>:27.20,
<13,12>:44.20,
<13,14>:32.76,
<13,15>:41.73,
<13,16>:77.01,
<13,17>:65.80,
<14,1>:59.46,
<14,2>:33.29,
<14,3>:6.00,
<14,4>:37.16,
<14,5>:10.20,
<14,6>:62.30,
<14,7>:30.61,
<14,8>:4.12,
<14,9>:59.20,
<14,10>:34.48,
<14,11>:9.22,
<14,12>:57.87,
<14,13>:32.76,
<14,15>:58.46,
<14,16>:86.95,
<14,17>:61.33,
<15,1>:7.07,
<15,2>:42.45,
<15,3>:60.08,
<15,4>:36.24,
<15,5>:63.32,
<15,6>:7.28,
<15,7>:45.97,
<15,8>:60.44,
<15,9>:3.00,
<15,10>:40.36,
<15,11>:59.24,
<15,12>:5.39,
<15,13>:41.73,
<15,14>:58.46,
<15,16>:35.85,
<15,17>:107.17,
<16,1>:30.61,
<16,2>:77.80,
<16,3>:90.14,
<16,4>:71.85,
<16,5>:94.05,
<16,6>:28.84,
<16,7>:81.06,
<16,8>:89.89,
<16,9>:33.29,
<16,10>:75.80,
<16,11>:90.21,
<16,12>:32.80,
<16,13>:77.01,
<16,14>:86.95,
<16,15>:35.85,
<17,1>:111.07,
<17,2>:65.22,
<17,3>:55.90,
<17,4>:71.85,
<17,5>:51.43,
<17,6>:113.28,
<17,7>:61.40,
<17,8>:57.27,
<17,9>:109.12,
<17,10>:67.42,
<17,11>:54.20,
