/*********************************************
 * OPL 12.2 Data
 * Author: mireia.roca
 * Creation Date: 04/02/16
*********************************************/
Id=8081;
c=2;
n=15;
N={1,2,3,4,5,6,7,8,9,10,11,12,13,14,15};
D={16,17};
Q=100;
CJ=[{2},{1,2},{1,2},{2},{1},{1},{2},{2},{1},{2},{2},{1},{1},{2},{2}];
d=[
[0,19],[23,11],[31,9],[0,18],[27,0],[6,0],[0,16],[0,32],[35,0],[0,29],[0,21],[30,0],[28,0],[0,29],[0,20]];
m=[4,4];
K=[{1,2,3,4},{5,6,7,8}];
KT={1,2,3,4,5,6,7,8};
cv=50;
cost = #[
<1,2>:48.51,
<1,3>:68.60,
<1,4>:51.92,
<1,5>:66.85,
<1,6>:4.47,
<1,7>:50.33,
<1,8>:70.21,
<1,9>:5.00,
<1,10>:50.70,
<1,11>:69.35,
<1,12>:5.00,
<1,13>:44.78,
<1,14>:75.18,
<1,15>:6.08,
<1,16>:84.97,
<1,17>:66.48,
<2,1>:48.51,
<2,3>:25.94,
<2,4>:3.61,
<2,5>:27.20,
<2,6>:51.55,
<2,7>:6.00,
<2,8>:24.84,
<2,9>:44.72,
<2,10>:2.24,
<2,11>:23.35,
<2,12>:46.82,
<2,13>:8.49,
<2,14>:30.61,
<2,15>:43.01,
<2,16>:57.80,
<2,17>:86.84,
<3,1>:68.60,
<3,2>:25.94,
<3,4>:22.85,
<3,5>:5.00,
<3,6>:72.40,
<3,7>:20.81,
<3,8>:5.66,
<3,9>:64.01,
<3,10>:24.17,
<3,11>:7.21,
<3,12>:68.24,
<3,13>:24.76,
<3,14>:7.07,
<3,15>:64.07,
<3,16>:74.95,
<3,17>:87.28,
<4,1>:51.92,
<4,2>:3.61,
<4,3>:22.85,
<4,5>:24.52,
<4,6>:55.03,
<4,7>:5.00,
<4,8>:21.40,
<4,9>:48.05,
<4,10>:1.41,
<4,11>:19.85,
<4,12>:50.33,
<4,13>:9.85,
<4,14>:27.20,
<4,15>:46.49,
<4,16>:58.14,
<4,17>:88.20,
<5,1>:66.85,
<5,2>:27.20,
<5,3>:5.00,
<5,4>:24.52,
<5,6>:70.80,
<5,7>:21.54,
<5,8>:10.63,
<5,9>:62.13,
<5,10>:25.71,
<5,11>:12.04,
<5,12>:66.84,
<5,13>:24.41,
<5,14>:11.18,
<5,15>:62.63,
<5,16>:78.85,
<5,17>:82.57,
<6,1>:4.47,
<6,2>:51.55,
<6,3>:72.40,
<6,4>:55.03,
<6,5>:70.80,
<6,7>:53.71,
<6,8>:73.82,
<6,9>:9.43,
<6,10>:53.76,
<6,11>:72.90,
<6,12>:5.00,
<6,13>:48.30,
<6,14>:78.89,
<6,15>:8.54,
<6,16>:85.09,
<6,17>:69.57,
<7,1>:50.33,
<7,2>:6.00,
<7,3>:20.81,
<7,4>:5.00,
<7,5>:21.54,
<7,6>:53.71,
<7,8>:20.62,
<7,9>:46.17,
<7,10>:5.39,
<7,11>:19.42,
<7,12>:49.19,
<7,13>:6.00,
<7,14>:26.17,
<7,15>:45.19,
<7,16>:63.06,
<7,17>:83.53,
<8,1>:70.21,
<8,2>:24.84,
