/*********************************************
 * OPL 12.2 Data
 * Author: mireia.roca
 * Creation Date: 12/06/15
*********************************************/
Id=11;
c=2;
n=18;
N={1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18};
D={19,20};
Q=60;
CJ=[{2},{2},{1,2},{2},{2},{1,2},{1},{1},{2},{2},{1,2},{2},{2},{1},{2},{1,2},{1},{2}];
d=[
[0,12],[0,12],[6,6],[0,12],[0,12],[6,6],[12,0],[12,0],[0,8],[0,8],[4,4],[0,8],[0,8],[8,0],[0,8],[4,4],[4,0],[0,4]];
m=[5,5];
K=[{1,2,3,4,5},{6,7,8,9,10}];
KT={1,2,3,4,5,6,7,8,9,10};
cv=20;
cost = #[
<1,2>:10.00,
<1,3>:10.00,
<1,4>:22.36,
<1,5>:20.00,
<1,6>:36.06,
<1,7>:30.00,
<1,8>:50.00,
<1,9>:40.00,
<1,10>:64.03,
<1,11>:90.00,
<1,12>:90.55,
<1,13>:80.00,
<1,14>:82.46,
<1,15>:70.00,
<1,16>:76.16,
<1,17>:60.00,
<1,18>:72.11,
<1,19>:50.00,
<1,20>:70.71,
<2,1>:10.00,
<2,3>:14.14,
<2,4>:14.14,
<2,5>:22.36,
<2,6>:28.28,
<2,7>:31.62,
<2,8>:42.43,
<2,9>:41.23,
<2,10>:56.57,
<2,11>:90.55,
<2,12>:90.00,
<2,13>:80.62,
<2,14>:80.62,
<2,15>:70.71,
<2,16>:72.80,
<2,17>:60.83,
<2,18>:67.08,
<2,19>:50.99,
<2,20>:64.03,
<3,1>:10.00,
<3,2>:14.14,
<3,4>:20.00,
<3,5>:10.00,
<3,6>:31.62,
<3,7>:20.00,
<3,8>:44.72,
<3,9>:30.00,
<3,10>:58.31,
<3,11>:80.00,
<3,12>:80.62,
<3,13>:70.00,
<3,14>:72.80,
<3,15>:60.00,
<3,16>:67.08,
<3,17>:50.00,
<3,18>:64.03,
<3,19>:40.00,
<3,20>:64.03,
<4,1>:22.36,
<4,2>:14.14,
