/*********************************************
 * OPL 12.2 Data
 * Author: mireia.roca
 * Creation Date: 12/06/15
*********************************************/
Id=8;
c=2;
n=30;
N={1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30};
D={31,32};
Q=200;
CJ=[{1},{2},{2},{1,2},{1},{1},{2},{2},{2},{1},{2},{2},{1,2},{1,2},{1},{2},{1},{1},{1,2},{2},{1},{1},{2},{2},{2},{1},{1,2},{1,2},{1},{2}];
d=[
[10,0],[0,7],[0,13],[10,9],[26,0],[3,0],[0,5],[0,9],[0,16],[16,0],[0,12],[0,19],[12,11],[10,10],[8,0],[0,19],[2,0],[12,0],[9,8],[0,9],[11,0],[18,0],[0,29],[0,3],[0,6],[17,0],[8,8],[8,8],[9,0],[0,9]];
m=[5,5];
K=[{1,2,3,4,5},{6,7,8,9,10}];
KT={1,2,3,4,5,6,7,8,9,10};
cv=20;
cost = #[
<1,2>:16.40,
<1,3>:23.43,
<1,4>:9.43,
<1,5>:13.00,
<1,6>:10.44,
<1,7>:12.21,
<1,8>:16.40,
<1,9>:20.88,
<1,10>:15.30,
<1,11>:9.43,
<1,12>:12.21,
<1,13>:12.08,
<1,14>:18.44,
<1,15>:14.14,
<1,16>:5.83,
<1,17>:9.06,
<1,18>:15.65,
<1,19>:24.76,
<1,20>:9.00,
<1,21>:7.07,
<1,22>:13.93,
<1,23>:18.38,
<1,24>:13.45,
<1,25>:12.21,
<1,26>:16.40,
<1,27>:10.77,
<1,28>:16.49,
<1,29>:17.49,
<1,30>:17.03,
<1,31>:26.91,
<1,32>:26.91,
<2,1>:16.40,
<2,3>:25.50,
<2,4>:7.07,
<2,5>:25.50,
<2,6>:22.36,
<2,7>:28.28,
<2,8>:20.00,
<2,9>:17.46,
<2,10>:11.18,
<2,11>:15.81,
<2,12>:28.60,
<2,13>:18.03,
<2,14>:27.07,
<2,15>:12.04,
<2,16>:19.31,
<2,17>:11.70,
<2,18>:7.21,
<2,19>:8.94,
<2,20>:23.02,
<2,21>:12.37,
<2,22>:8.54,
<2,23>:9.22,
<2,24>:3.16,
<2,25>:6.00,
<2,26>:4.24,
<2,27>:9.00,
<2,28>:10.82,
<2,29>:6.40,
<2,30>:13.89,
<2,31>:11.18,
<2,32>:30.41,
<3,1>:23.43,
<3,2>:25.50,
<3,4>:22.36,
<3,5>:36.06,
<3,6>:15.81,
<3,7>:25.50,
<3,8>:7.07,
<3,9>:9.22,
<3,10>:33.54,
<3,11>:14.14,
<3,12>:29.12,
<3,13>:34.71,
<3,14>:41.87,
<3,15>:13.60,
<3,16>:29.21,
<3,17>:16.64,
<3,18>:31.02,
<3,19>:33.02,
<3,20>:18.97,
<3,21>:27.80,
<3,22>:30.87,
<3,23>:33.84,
<3,24>:25.30,
<3,25>:27.31,
<3,26>:29.12,
<3,27>:28.65,
<3,28>:34.01,
<3,29>:31.32,
<3,30>:36.24,
<3,31>:35.00,
<3,32>:5.00,
<4,1>:9.43,
<4,2>:7.07,
<4,3>:22.36,
<4,5>:20.00,
<4,6>:15.81,
<4,7>:21.21,
<4,8>:15.81,
<4,9>:16.28,
<4,10>:11.18,
<4,11>:10.00,
<4,12>:21.63,
<4,13>:14.32,
<4,14>:23.09,
<4,15>:9.22,
<4,16>:13.15,
<4,17>:6.08,
<4,18>:9.06,
<4,19>:15.81,
<4,20>:16.12,
<4,21>:7.28,
<4,22>:8.54,
<4,23>:12.04,
<4,24>:4.47,
<4,25>:5.10,
<4,26>:8.25,
<4,27>:6.40,
<4,28>:11.70,
<4,29>:10.05,
<4,30>:13.89,
<4,31>:18.03,
<4,32>:26.93,
<5,1>:13.00,
<5,2>:25.50,
<5,3>:36.06,
<5,4>:20.00,
<5,6>:21.21,
<5,7>:15.81,
<5,8>:29.15,
<5,9>:33.84,
<5,10>:18.03,
<5,11>:22.36,
<5,12>:12.17,
<5,13>:9.22,
<5,14>:7.28,
<5,15>:26.93,
