/*********************************************
 * OPL 12.2 Data
 * Author: mireia.roca
 * Creation Date: 12/06/15
*********************************************/
Id=12;
c=2;
n=20;
N={1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20};
D={21,22};
Q=60;
CJ=[{2},{2},{2},{1,2},{2},{2},{2},{2},{2},{1},{2},{1,2},{2},{1,2},{1},{1,2},{1,2},{2},{2},{1}];
d=[
[0,12],[0,12],[0,12],[6,6],[0,12],[0,12],[0,12],[0,12],[0,8],[8,0],[0,8],[4,4],[0,8],[4,4],[8,0],[4,4],[2,2],[0,4],[0,4],[4,0]];
m=[5,5];
K=[{1,2,3,4,5},{6,7,8,9,10}];
KT={1,2,3,4,5,6,7,8,9,10};
cv=20;
cost = #[
<1,2>:10.00,
<1,3>:10.00,
<1,4>:22.36,
<1,5>:20.00,
<1,6>:36.06,
<1,7>:30.00,
<1,8>:50.00,
<1,9>:40.00,
<1,10>:64.03,
<1,11>:100.00,
<1,12>:100.50,
<1,13>:90.55,
<1,14>:90.55,
<1,15>:82.46,
<1,16>:80.62,
<1,17>:76.16,
<1,18>:70.71,
<1,19>:72.11,
<1,20>:60.83,
<1,21>:10.00,
<1,22>:110.45,
<2,1>:10.00,
<2,3>:14.14,
<2,4>:14.14,
<2,5>:22.36,
<2,6>:28.28,
<2,7>:31.62,
<2,8>:42.43,
<2,9>:41.23,
<2,10>:56.57,
<2,11>:90.00,
<2,12>:90.55,
<2,13>:80.62,
<2,14>:80.62,
<2,15>:72.80,
<2,16>:70.71,
<2,17>:67.08,
<2,18>:60.83,
<2,19>:64.03,
<2,20>:50.99,
<2,21>:14.14,
<2,22>:100.50,
<3,1>:10.00,
<3,2>:14.14,
<3,4>:20.00,
<3,5>:10.00,
<3,6>:31.62,
<3,7>:20.00,
<3,8>:44.72,
<3,9>:30.00,
<3,10>:58.31,
<3,11>:100.50,
<3,12>:101.98,
<3,13>:90.00,
<3,14>:92.20,
<3,15>:80.62,
<3,16>:82.46,
