/*********************************************
 * OPL 12.2 Data
 * Author: mireia.roca
 * Creation Date: 04/02/16
*********************************************/
Id=8043;
c=2;
n=25;
N={1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25};
D={26,27};
Q=300;
CJ=[{2},{2},{1,2},{2},{2},{1},{2},{2},{2},{2},{2},{2},{1},{1,2},{2},{2},{2},{1},{1},{1},{1},{2},{2},{2},{1}];
d=[
[22,21],[0,35],[38,30],[0,42],[0,45],[33,0],[0,50],[0,46],[0,40],[0,37],[0,27],[0,27],[35,0],[43,40],[0,39],[0,39],[0,47],[45,0],[46,0],[49,0],[27,0],[0,46],[0,33],[0,38],[46,0]];
m=[4,4];
K=[{1,2,3,4},{5,6,7,8}];
KT={1,2,3,4,5,6,7,8};
cv=50;
cost = #[
<1,2>:28.84,
<1,3>:57.25,
<1,4>:91.66,
<1,5>:68.45,
<1,6>:60.03,
<1,7>:47.63,
<1,8>:42.45,
<1,9>:60.42,
<1,10>:63.03,
<1,11>:13.60,
<1,12>:77.47,
<1,13>:48.85,
<1,14>:86.82,
<1,15>:94.15,
<1,16>:97.62,
<1,17>:78.89,
<1,18>:86.61,
<1,19>:90.74,
<1,20>:39.60,
<1,21>:61.68,
<1,22>:22.00,
<1,23>:81.93,
<1,24>:65.15,
<1,25>:24.74,
<1,26>:94.34,
<1,27>:92.20,
<2,1>:28.84,
<2,3>:30.15,
<2,4>:76.12,
<2,5>:46.27,
<2,6>:49.19,
<2,7>:19.10,
<2,8>:14.76,
<2,9>:31.78,
<2,10>:34.71,
<2,11>:20.22,
<2,12>:48.84,
<2,13>:21.21,
<2,14>:64.13,
<2,15>:66.10,
<2,16>:68.88,
<2,17>:54.41,
<2,18>:57.80,
<2,19>:65.55,
<2,20>:12.65,
<2,21>:35.06,
<2,22>:24.74,
<2,23>:54.34,
<2,24>:46.17,
<2,25>:22.00,
<2,26>:74.00,
<2,27>:81.71,
<3,1>:57.25,
<3,2>:30.15,
<3,4>:83.86,
<3,5>:49.74,
<3,6>:66.22,
<3,7>:20.25,
<3,8>:25.08,
<3,9>:10.05,
<3,10>:24.04,
<3,11>:50.36,
<3,12>:30.59,
<3,13>:9.00,
<3,14>:62.64,
<3,15>:37.12,
<3,16>:42.45,
<3,17>:50.96,
<3,18>:35.78,
<3,19>:58.31,
<3,20>:27.51,
<3,21>:5.10,
<3,22>:54.08,
<3,23>:24.70,
<3,24>:54.82,
<3,25>:39.05,
<3,26>:48.26,
<3,27>:94.49,
<4,1>:91.66,
<4,2>:76.12,
<4,3>:83.86,
<4,5>:34.13,
<4,6>:32.28,
<4,7>:66.31,
<4,8>:65.15,
<4,9>:74.89,
<4,10>:60.80,
<4,11>:78.31,
<4,12>:64.54,
<4,13>:79.62,
<4,14>:27.73,
<4,15>:93.81,
<4,16>:85.59,
<4,17>:37.01,
<4,18>:71.28,
<4,19>:39.56,
<4,20>:65.25,
<4,21>:87.37,
<4,22>:69.87,
<4,23>:91.24,
<4,24>:30.36,
<4,25>:97.87,
<4,26>:129.19,
<4,27>:17.03,
<5,1>:68.45,
<5,2>:46.27,
