/*********************************************
 * OPL 12.2 Data
 * Author: mireia.roca
 * Creation Date: 12/06/15
*********************************************/
Id=7;
c=2;
n=20;
N={1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20};
D={21,22};
Q=200;
CJ=[{1,2},{2},{2},{2},{2},{2},{1},{2},{1,2},{2},{1,2},{1},{1,2},{1,2},{2},{2},{1},{2},{1,2},{1}];
d=[
[5,5],[0,7],[0,13],[0,19],[0,26],[0,3],[5,0],[0,9],[8,8],[0,16],[6,6],[19,0],[12,11],[10,10],[0,8],[0,19],[2,0],[0,12],[9,8],[17,0]];
m=[5,5];
K=[{1,2,3,4,5},{6,7,8,9,10}];
KT={1,2,3,4,5,6,7,8,9,10};
cv=20;
cost = #[
<1,2>:10.00,
<1,3>:35.36,
<1,4>:15.81,
<1,5>:30.00,
<1,6>:25.50,
<1,7>:22.02,
<1,8>:21.38,
<1,9>:8.49,
<1,10>:4.47,
<1,11>:8.06,
<1,12>:12.08,
<1,13>:10.63,
<1,14>:6.71,
<1,15>:11.40,
<1,16>:11.66,
<1,17>:7.62,
<1,18>:13.45,
<1,19>:9.85,
<1,20>:6.40,
<1,21>:5.00,
<1,22>:40.31,
<2,1>:10.00,
<2,3>:25.50,
<2,4>:7.07,
<2,5>:20.00,
<2,6>:15.81,
<2,7>:12.04,
<2,8>:11.70,
<2,9>:7.21,
<2,10>:8.94,
<2,11>:12.04,
<2,12>:5.10,
<2,13>:8.54,
<2,14>:9.22,
<2,15>:3.16,
<2,16>:6.00,
<2,17>:4.24,
<2,18>:9.00,
<2,19>:10.82,
<2,20>:6.40,
<2,21>:11.18,
<2,22>:30.41,
<3,1>:35.36,
<3,2>:25.50,
<3,4>:22.36,
<3,5>:7.07,
<3,6>:14.14,
<3,7>:13.60,
<3,8>:16.64,
<3,9>:31.02,
<3,10>:33.02,
<3,11>:36.40,
<3,12>:24.00,
<3,13>:30.87,
<3,14>:33.84,
<3,15>:25.30,
<3,16>:27.31,
<3,17>:29.12,
<3,18>:28.65,
<3,19>:34.01,
<3,20>:31.32,
<3,21>:35.00,
<3,22>:5.00,
<4,1>:15.81,
<4,2>:7.07,
<4,3>:22.36,
<4,5>:15.81,
<4,6>:10.00,
<4,7>:9.22,
<4,8>:6.08,
<4,9>:9.06,
<4,10>:15.81,
<4,11>:14.32,
<4,12>:10.77,
<4,13>:8.54,
<4,14>:12.04,
<4,15>:4.47,
<4,16>:5.10,
<4,17>:8.25,
<4,18>:6.40,
<4,19>:11.70,
<4,20>:10.05,
<4,21>:18.03,
<4,22>:26.93,
<5,1>:30.00,
<5,2>:20.00,
<5,3>:7.07,
<5,4>:15.81,
<5,6>:7.07,
<5,7>:8.06,
<5,8>:9.85,
<5,9>:24.74,
<5,10>:28.28,
<5,11>:30.08,
<5,12>:19.65,
<5,13>:24.35,
<5,14>:27.66,
<5,15>:19.24,
<5,16>:20.88,
<5,17>:23.19,
<5,18>:21.93,
<5,19>:27.51,
<5,20>:25.32,
<5,21>:30.41,
<5,22>:11.18,
<6,1>:25.50,
<6,2>:15.81,
<6,3>:14.14,
<6,4>:10.00,
<6,5>:7.07,
<6,7>:6.71,
<6,8>:4.12,
<6,9>:19.03,
<6,10>:24.70,
<6,11>:24.19,
<6,12>:17.20,
<6,13>:18.25,
<6,14>:22.02,
<6,15>:14.14,
<6,16>:15.03,
<6,17>:18.11,
<6,18>:15.52,
<6,19>:21.38,
<6,20>:20.02,
<6,21>:26.93,
<6,22>:18.03,
<7,1>:22.02,
<7,2>:12.04,
<7,3>:13.60,
<7,4>:9.22,
<7,5>:8.06,
<7,6>:6.71,
<7,8>:5.10,
<7,9>:17.46,
<7,10>:20.22,
<7,11>:22.85,
<7,12>:11.70,
<7,13>:17.49,
<7,14>:20.25,
<7,15>:11.70,
<7,16>:13.89,
<7,17>:15.52,
<7,18>:15.62,
<7,19>:20.59,
<7,20>:17.72,
<7,21>:22.36,
<7,22>:18.44,
<8,1>:21.38,
<8,2>:11.70,
<8,3>:16.64,
<8,4>:6.08,
<8,5>:9.85,
<8,6>:4.12,
<8,7>:5.10,
<8,9>:15.13,
<8,10>:20.62,
<8,11>:20.40,
<8,12>:13.45,
<8,13>:14.56,
<8,14>:18.11,
<8,15>:10.05,
<8,16>:11.18,
<8,17>:14.04,
<8,18>:12.08,
<8,19>:17.72,
<8,20>:16.00,
<8,21>:22.85,
<8,22>:21.02,
<9,1>:8.49,
<9,2>:7.21,
<9,3>:31.02,
<9,4>:9.06,
<9,5>:24.74,
<9,6>:19.03,
<9,7>:17.46,
<9,8>:15.13,
<9,10>:10.77,
<9,11>:5.39,
<9,12>:12.08,
<9,13>:2.24,
<9,14>:3.00,
<9,15>:5.83,
<9,16>:4.00,
<9,17>:3.16,
<9,18>:5.00,
<9,19>:3.61,
<9,20>:2.24,
<9,21>:12.53,
<9,22>:35.74,
<10,1>:4.47,
<10,2>:8.94,
<10,3>:33.02,
<10,4>:15.81,
<10,5>:28.28,
<10,6>:24.70,
<10,7>:20.22,
<10,8>:20.62,
<10,9>:10.77,
<10,11>:12.04,
<10,12>:9.06,
