/*********************************************
 * OPL 12.2 Data
 * Author: mireia.roca
 * Creation Date: 04/02/16
*********************************************/
Id=8069;
c=2;
n=25;
N={1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25};
D={26,27};
Q=400;
CJ=[{1},{1,2},{1,2},{1},{1},{2},{2},{1,2},{1},{1,2},{1,2},{1},{1},{1,2},{2},{1},{1,2},{2},{1,2},{2},{2},{1},{2},{1},{1}];
d=[
[10,0],[14,18],[15,21],[11,0],[17,0],[0,15],[0,18],[14,19],[13,0],[22,19],[21,16],[21,0],[10,0],[19,17],[0,11],[18,0],[24,19],[0,19],[15,12],[0,11],[0,17],[18,0],[0,22],[15,0],[20,0]];
m=[3,3];
K=[{1,2,3},{4,5,6}];
KT={1,2,3,4,5,6};
cv=50;
cost = #[
<1,2>:8.06,
<1,3>:48.51,
<1,4>:7.07,
<1,5>:6.32,
<1,6>:46.27,
<1,7>:10.82,
<1,8>:4.47,
<1,9>:8.94,
<1,10>:47.07,
<1,11>:4.47,
<1,12>:6.32,
<1,13>:11.18,
<1,14>:53.15,
<1,15>:12.04,
<1,16>:6.40,
<1,17>:5.39,
<1,18>:52.01,
<1,19>:8.00,
<1,20>:4.00,
<1,21>:2.24,
<1,22>:52.61,
<1,23>:9.22,
<1,24>:6.08,
<1,25>:3.61,
<1,26>:101.24,
<1,27>:40.61,
<2,1>:8.06,
<2,3>:49.01,
<2,4>:9.22,
<2,5>:7.81,
<2,6>:47.10,
<2,7>:8.25,
<2,8>:5.00,
<2,9>:5.00,
<2,10>:47.04,
<2,11>:10.44,
<2,12>:7.81,
<2,13>:6.32,
<2,14>:53.08,
<2,15>:14.21,
<2,16>:7.21,
<2,17>:4.24,
<2,18>:53.46,
<2,19>:10.63,
<2,20>:8.54,
<2,21>:6.32,
<2,22>:53.00,
<2,23>:5.10,
<2,24>:11.40,
<2,25>:5.10,
<2,26>:107.48,
<2,27>:33.94,
<3,1>:48.51,
<3,2>:49.01,
<3,4>:55.33,
<3,5>:54.23,
<3,6>:2.83,
<3,7>:57.01,
<3,8>:46.10,
<3,9>:44.01,
<3,10>:3.61,
<3,11>:52.77,
<3,12>:54.23,
<3,13>:43.10,
<3,14>:5.66,
<3,15>:60.53,
<3,16>:43.10,
<3,17>:46.04,
<3,18>:7.21,
<3,19>:56.44,
<3,20>:52.47,
<3,21>:47.27,
<3,22>:4.12,
<3,23>:54.00,
<3,24>:42.76,
<3,25>:50.16,
<3,26>:79.71,
<3,27>:77.16,
<4,1>:7.07,
<4,2>:9.22,
<4,3>:55.33,
<4,5>:1.41,
<4,6>:53.15,
<4,7>:5.39,
