/*********************************************
 * OPL 12.2 Data
 * Author: mireia.roca
 * Creation Date: 04/02/16
*********************************************/
Id=8010;
c=2;
n=15;
N={1,2,3,4,5,6,7,8,9,10,11,12,13,14,15};
D={16,17};
Q=500;
CJ=[{2},{2},{2},{1},{1},{1},{2},{2},{2},{2},{1,2},{1},{2},{2},{2}];
d=[
[13,13],[0,27],[0,25],[22,0],[37,0],[31,0],[0,36],[0,36],[0,25],[0,26],[35,31],[37,0],[0,29],[0,30],[0,41]];
m=[3,3];
K=[{1,2,3},{4,5,6}];
KT={1,2,3,4,5,6};
cv=50;
cost = #[
<1,2>:32.76,
<1,3>:68.96,
<1,4>:48.37,
<1,5>:67.07,
<1,6>:22.20,
<1,7>:28.16,
<1,8>:30.08,
<1,9>:45.22,
<1,10>:50.16,
<1,11>:55.79,
<1,12>:21.93,
<1,13>:18.60,
<1,14>:40.31,
<1,15>:74.71,
<1,16>:66.31,
<1,17>:83.65,
<2,1>:32.76,
<2,3>:38.90,
<2,4>:48.55,
<2,5>:36.40,
<2,6>:14.14,
<2,7>:10.77,
<2,8>:18.44,
<2,9>:44.41,
<2,10>:56.08,
<2,11>:65.76,
<2,12>:19.24,
<2,13>:30.41,
<2,14>:23.54,
<2,15>:54.04,
<2,16>:79.25,
<2,17>:62.29,
<3,1>:68.96,
<3,2>:38.90,
<3,4>:55.79,
<3,5>:37.66,
<3,6>:53.04,
<3,7>:48.92,
<3,8>:55.22,
<3,9>:78.72,
<3,10>:65.97,
<3,11>:76.66,
<3,12>:48.47,
<3,13>:69.30,
<3,14>:55.04,
<3,15>:69.26,
<3,16>:90.14,
<3,17>:74.33,
<4,1>:48.37,
<4,2>:48.55,
<4,3>:55.79,
<4,5>:79.51,
<4,6>:53.45,
<4,7>:55.54,
<4,8>:62.97,
<4,9>:87.32,
<4,10>:10.20,
<4,11>:20.88,
<4,12>:33.24,
<4,13>:63.20,
<4,14>:71.11,
<4,15>:102.42,
<4,16>:34.54,
<4,17>:110.42,
<5,1>:67.07,
<5,2>:36.40,
<5,3>:37.66,
<5,4>:79.51,
<5,6>:45.00,
<5,7>:39.00,
<5,8>:39.81,
<5,9>:53.26,
<5,10>:88.60,
<5,11>:99.05,
<5,12>:55.36,
<5,13>:57.27,
<5,14>:32.70,
<5,15>:32.02,
<5,16>:112.89,
<5,17>:36.67,
<6,1>:22.20,
<6,2>:14.14,
<6,3>:53.04,
<6,4>:53.45,
<6,5>:45.00,
<6,7>:6.00,
<6,8>:10.00,
<6,9>:34.23,
<6,10>:59.03,
<6,11>:67.42,
<6,12>:20.25,
<6,13>:16.28,
<6,14>:19.85,
<6,15>:54.41,
<6,16>:80.00,
<6,17>:63.25,
<7,1>:28.16,
<7,2>:10.77,
<7,3>:48.92,
<7,4>:55.54,
<7,5>:39.00,
<7,6>:6.00,
<7,8>:8.00,
<7,9>:34.06,
<7,10>:61.91,
<7,11>:70.80,
<7,12>:23.02,
<7,13>:20.81,
<7,14>:15.81,
<7,15>:49.68,
<7,16>:83.74,
<7,17>:58.41,
<8,1>:30.08,
<8,2>:18.44,
<8,3>:55.22,
<8,4>:62.97,
<8,5>:39.81,
<8,6>:10.00,
<8,7>:8.00,
<8,9>:26.08,
<8,10>:68.88,
<8,11>:77.39,
<8,12>:29.97,
<8,13>:17.46,
<8,14>:10.30,
<8,15>:44.94,
<8,16>:90.00,
<8,17>:53.85,
<9,1>:45.22,
<9,2>:44.41,
<9,3>:78.72,
<9,4>:87.32,
<9,5>:53.26,
<9,6>:34.23,
<9,7>:34.06,
<9,8>:26.08,
<9,10>:92.03,
<9,11>:99.40,
<9,12>:54.13,
<9,13>:26.63,
<9,14>:23.71,
<9,15>:40.05,
<9,16>:110.94,
<9,17>:48.04,
<10,1>:50.16,
<10,2>:56.08,
<10,3>:65.97,
<10,4>:10.20,
<10,5>:88.60,
<10,6>:59.03,
<10,7>:61.91,
<10,8>:68.88,
<10,9>:92.03,
<10,11>:10.77,
<10,12>:38.95,
<10,13>:66.71,
<10,14>:77.70,
<10,15>:110.11,
<10,16>:24.60,
<10,17>:118.34,
<11,1>:55.79,
<11,2>:65.76,
<11,3>:76.66,
<11,4>:20.88,
<11,5>:99.05,
<11,6>:67.42,
<11,7>:70.80,
<11,8>:77.39,
<11,9>:99.40,
<11,10>:10.77,
<11,12>:47.80,
<11,13>:73.39,
<11,14>:86.61,
<11,15>:119.67,
<11,16>:13.89,
<11,17>:128.04,
<12,1>:21.93,
<12,2>:19.24,
<12,3>:48.47,
<12,4>:33.24,
<12,5>:55.36,
<12,6>:20.25,
<12,7>:23.02,
<12,8>:29.97,
<12,9>:54.13,
<12,10>:38.95,
<12,11>:47.80,
<12,13>:31.26,
<12,14>:38.83,
<12,15>:72.12,
<12,16>:60.88,
<12,17>:80.66,
<13,1>:18.60,
<13,2>:30.41,
<13,3>:69.30,
<13,4>:63.20,
<13,5>:57.27,
<13,6>:16.28,
<13,7>:20.81,
<13,8>:17.46,
<13,9>:26.63,
<13,10>:66.71,
<13,11>:73.39,
<13,12>:31.26,
<13,14>:26.02,
<13,15>:58.52,
<13,16>:84.53,
<13,17>:67.42,
<14,1>:40.31,
<14,2>:23.54,
<14,3>:55.04,
<14,4>:71.11,
<14,5>:32.70,
<14,6>:19.85,
<14,7>:15.81,
<14,8>:10.30,
<14,9>:23.71,
<14,10>:77.70,
<14,11>:86.61,
<14,12>:38.83,
<14,13>:26.02,
<14,15>:34.67,
<14,16>:99.49,
<14,17>:43.57,
<15,1>:74.71,
<15,2>:54.04,
<15,3>:69.26,
<15,4>:102.42,
<15,5>:32.02,
<15,6>:54.41,
<15,7>:49.68,
<15,8>:44.94,
<15,9>:40.05,
<15,10>:110.11,
<15,11>:119.67,
<15,12>:72.12,
<15,13>:58.52,
<15,14>:34.67,
<15,16>:132.97,
<15,17>:8.94,
<16,1>:66.31,
<16,2>:79.25,
<16,3>:90.14,
<16,4>:34.54,
<16,5>:112.89,
<16,6>:80.00,
<16,7>:83.74,
<16,8>:90.00,
<16,9>:110.94,
<16,10>:24.60,
<16,11>:13.89,
<16,12>:60.88,
<16,13>:84.53,
<16,14>:99.49,
<16,15>:132.97,
<17,1>:83.65,
<17,2>:62.29,
<17,3>:74.33,
<17,4>:110.42,
<17,5>:36.67,
<17,6>:63.25,
<17,7>:58.41,
<17,8>:53.85,
<17,9>:48.04,
<17,10>:118.34,
<17,11>:128.04,
<17,12>:80.66,
<17,13>:67.42,
<17,14>:43.57,
<17,15>:8.94,
]#;


/*********************************************
 * Author: Zimmermann, Julia. Carvalheira, Rafael.
 * Creation Date: 30/01/25
*********************************************/

SCCVRPSPD

p = [
25 18
0 41
0 25
26 0
22 0
35 0
0 37
0 16
0 36
0 25
40 32
27 0
0 36
0 31
0 22
]

SCCVRPSPDM-M

m2m[1, 16, 1] = 13
m2m[2, 16, 2] = 27
m2m[3, 1, 2] = 9
m2m[3, 16, 2] = 16
m2m[4, 16, 1] = 22
m2m[5, 16, 1] = 37
m2m[6, 11, 1] = 31
m2m[7, 1, 2] = 13
m2m[7, 16, 2] = 23
m2m[8, 16, 2] = 36
m2m[9, 16, 2] = 25
m2m[10, 16, 2] = 26
m2m[11, 16, 2] = 31
m2m[12, 11, 1] = 37
m2m[13, 1, 2] = 17
m2m[13, 16, 2] = 12
m2m[14, 1, 2] = 14
m2m[14, 16, 2] = 16
m2m[15, 16, 2] = 41
m2m[16, 1, 1] = 25
m2m[16, 2, 2] = 41
m2m[16, 4, 1] = 26
m2m[16, 5, 1] = 22
m2m[16, 8, 2] = 16
m2m[16, 9, 2] = 36
m2m[16, 10, 2] = 25
m2m[16, 11, 2] = 32
m2m[16, 15, 2] = 22
