Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_8094.dat
status= OPTIMAL
ID = 8094
Numero de clientes = 25
OF (custo) = 683.53
Best Objective = 683.53
Best Bound = 683.53
GAP = 0.0%
x[1, 16, B] = 1.0
x[2, 5, B] = 1.0
x[3, 18, A] = 1.0
x[4, 10, B] = 1.0
x[5, 9, B] = 1.0
x[6, 10, A] = 1.0
x[7, 23, A] = 1.0
x[8, 20, A] = 1.0
x[9, 15, B] = 1.0
x[9, A, A] = 1.0
x[10, 3, A] = 1.0
x[10, 12, B] = 1.0
x[10, 22, B] = 1.0
x[11, 4, B] = 1.0
x[12, 1, B] = 1.0
x[13, 2, B] = 1.0
x[14, 6, A] = 1.0
x[15, 11, B] = 1.0
x[16, B, B] = 1.0
x[17, 13, B] = 1.0
x[18, 24, A] = 1.0
x[19, 25, A] = 1.0
x[20, 7, A] = 1.0
x[21, 17, B] = 1.0
x[22, 21, B] = 1.0
x[23, 19, A] = 1.0
x[24, 8, A] = 1.0
x[25, 9, A] = 1.0
x[25, 14, A] = 1.0
x[A, 25, A] = 1.0
x[B, 10, B] = 1.0
l[1, 16, B, 16] = 33.0
l[2, 5, B, 4] = 17.0
l[2, 5, B, 5] = 46.0
l[2, 5, B, 11] = 28.0
l[2, 5, B, 15] = 34.0
l[3, 18, A, 8] = 43.0
l[3, 18, A, 18] = 48.0
l[3, 18, A, 19] = 15.0
l[3, 18, A, 20] = 33.0
l[3, 18, A, 24] = 46.0
l[5, 9, B, 4] = 17.0
l[5, 9, B, 11] = 28.0
l[5, 9, B, 15] = 34.0
l[6, 10, A, 3] = 48.0
l[6, 10, A, 8] = 43.0
l[6, 10, A, 10] = 43.0
l[6, 10, A, 18] = 48.0
l[6, 10, A, 19] = 15.0
l[6, 10, A, 20] = 33.0
l[6, 10, A, 24] = 46.0
l[7, 23, A, 19] = 15.0
l[8, 20, A, 19] = 15.0
l[8, 20, A, 20] = 33.0
l[9, 15, B, 4] = 17.0
l[9, 15, B, 11] = 28.0
l[9, 15, B, 15] = 34.0
l[10, 3, A, 3] = 48.0
l[10, 3, A, 8] = 43.0
l[10, 3, A, 18] = 48.0
l[10, 3, A, 19] = 15.0
l[10, 3, A, 20] = 33.0
l[10, 3, A, 24] = 46.0
l[10, 12, B, 1] = 14.0
l[10, 12, B, 12] = 22.0
l[10, 12, B, 16] = 33.0
l[10, 22, B, 2] = 17.0
l[10, 22, B, 4] = 17.0
l[10, 22, B, 5] = 46.0
l[10, 22, B, 11] = 28.0
l[10, 22, B, 13] = 48.0
l[10, 22, B, 15] = 34.0
l[10, 22, B, 17] = 20.0
l[10, 22, B, 21] = 45.0
l[10, 22, B, 22] = 46.0
l[11, 4, B, 4] = 17.0
l[12, 1, B, 1] = 14.0
l[12, 1, B, 16] = 33.0
l[13, 2, B, 2] = 17.0
l[13, 2, B, 4] = 17.0
l[13, 2, B, 5] = 46.0
l[13, 2, B, 11] = 28.0
l[13, 2, B, 15] = 34.0
l[14, 6, A, 3] = 48.0
l[14, 6, A, 8] = 43.0
l[14, 6, A, 10] = 43.0
l[14, 6, A, 18] = 48.0
l[14, 6, A, 19] = 15.0
l[14, 6, A, 20] = 33.0
l[14, 6, A, 24] = 46.0
l[15, 11, B, 4] = 17.0
l[15, 11, B, 11] = 28.0
l[17, 13, B, 2] = 17.0
l[17, 13, B, 4] = 17.0
l[17, 13, B, 5] = 46.0
l[17, 13, B, 11] = 28.0
l[17, 13, B, 13] = 48.0
l[17, 13, B, 15] = 34.0
l[18, 24, A, 8] = 43.0
l[18, 24, A, 19] = 15.0
l[18, 24, A, 20] = 33.0
l[18, 24, A, 24] = 46.0
l[20, 7, A, 19] = 15.0
l[21, 17, B, 2] = 17.0
l[21, 17, B, 4] = 17.0
l[21, 17, B, 5] = 46.0
l[21, 17, B, 11] = 28.0
l[21, 17, B, 13] = 48.0
l[21, 17, B, 15] = 34.0
l[21, 17, B, 17] = 20.0
l[22, 21, B, 2] = 17.0
l[22, 21, B, 4] = 17.0
l[22, 21, B, 5] = 46.0
l[22, 21, B, 11] = 28.0
l[22, 21, B, 13] = 48.0
l[22, 21, B, 15] = 34.0
l[22, 21, B, 17] = 20.0
l[22, 21, B, 21] = 45.0
l[23, 19, A, 19] = 15.0
l[24, 8, A, 8] = 43.0
l[24, 8, A, 19] = 15.0
l[24, 8, A, 20] = 33.0
l[25, 9, A, 9] = 33.0
l[25, 14, A, 3] = 48.0
l[25, 14, A, 8] = 43.0
l[25, 14, A, 10] = 43.0
l[25, 14, A, 14] = 40.0
l[25, 14, A, 18] = 48.0
l[25, 14, A, 19] = 15.0
l[25, 14, A, 20] = 33.0
l[25, 14, A, 24] = 46.0
l[A, 25, A, 3] = 48.0
l[A, 25, A, 8] = 43.0
l[A, 25, A, 9] = 33.0
l[A, 25, A, 10] = 43.0
l[A, 25, A, 14] = 40.0
l[A, 25, A, 18] = 48.0
l[A, 25, A, 19] = 15.0
l[A, 25, A, 20] = 33.0
l[A, 25, A, 24] = 46.0
l[A, 25, A, 25] = 46.0
l[B, 10, B, 1] = 14.0
l[B, 10, B, 2] = 17.0
l[B, 10, B, 4] = 17.0
l[B, 10, B, 5] = 46.0
l[B, 10, B, 11] = 28.0
l[B, 10, B, 12] = 22.0
l[B, 10, B, 13] = 48.0
l[B, 10, B, 15] = 34.0
l[B, 10, B, 16] = 33.0
l[B, 10, B, 17] = 20.0
l[B, 10, B, 21] = 45.0
l[B, 10, B, 22] = 46.0
m[1, 16, B, 5] = 31.0
m[1, 16, B, 11] = 43.0
m[1, 16, B, 13] = 39.0
