Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8046.dat
status= TIME_LIMIT
ID = 8046
Numero de clientes = 30
OF (custo) = 1622.52
Best Objective = 1622.52
Best Bound = 1493.65
GAP = 7.9425831422725075%
O tempo limite foi atingido.
x[1, 17, A] = 1.0
x[2, 25, A] = 1.0
x[3, 6, B] = 1.0
x[4, B, B] = 1.0
x[5, 8, A] = 1.0
x[6, 27, B] = 1.0
x[7, B, B] = 1.0
x[8, 21, A] = 1.0
x[9, 12, B] = 1.0
x[10, 15, A] = 1.0
x[11, 7, B] = 1.0
x[12, 11, B] = 1.0
x[13, 4, B] = 1.0
x[14, 26, A] = 1.0
x[15, A, A] = 1.0
x[16, 9, B] = 1.0
x[17, 29, A] = 1.0
x[18, 5, A] = 1.0
x[19, 13, B] = 1.0
x[20, 3, B] = 1.0
x[21, 30, A] = 1.0
x[22, 19, B] = 1.0
x[23, 14, A] = 1.0
x[24, 16, B] = 1.0
x[25, 1, A] = 1.0
x[26, 10, A] = 1.0
x[27, 28, B] = 1.0
x[28, B, B] = 1.0
x[29, A, A] = 1.0
x[30, A, A] = 1.0
x[A, 2, A] = 1.0
x[A, 18, A] = 1.0
x[A, 23, A] = 1.0
x[B, 20, B] = 1.0
x[B, 22, B] = 1.0
x[B, 24, B] = 1.0
l[1, 17, A, 17] = 13.0
l[1, 17, A, 29] = 10.0
l[2, 25, A, 1] = 14.0
l[2, 25, A, 17] = 13.0
l[2, 25, A, 25] = 35.0
l[2, 25, A, 29] = 10.0
l[3, 6, B, 6] = 23.0
l[3, 6, B, 27] = 6.0
l[3, 6, B, 28] = 26.0
l[5, 8, A, 8] = 6.0
l[5, 8, A, 21] = 1.0
l[5, 8, A, 30] = 4.0
l[6, 27, B, 27] = 6.0
l[6, 27, B, 28] = 26.0
l[8, 21, A, 21] = 1.0
l[8, 21, A, 30] = 4.0
l[9, 12, B, 7] = 9.0
l[9, 12, B, 11] = 14.0
l[10, 15, A, 15] = 10.0
l[11, 7, B, 7] = 9.0
l[12, 11, B, 7] = 9.0
l[12, 11, B, 11] = 14.0
l[13, 4, B, 4] = 3.0
l[14, 26, A, 15] = 10.0
l[14, 26, A, 26] = 20.0
l[16, 9, B, 7] = 9.0
l[16, 9, B, 9] = 19.0
l[16, 9, B, 11] = 14.0
l[17, 29, A, 29] = 10.0
l[18, 5, A, 5] = 23.0
l[18, 5, A, 8] = 6.0
l[18, 5, A, 21] = 1.0
l[18, 5, A, 30] = 4.0
l[19, 13, B, 4] = 3.0
l[19, 13, B, 13] = 17.0
l[20, 3, B, 6] = 23.0
l[20, 3, B, 27] = 6.0
l[20, 3, B, 28] = 26.0
l[21, 30, A, 30] = 4.0
l[22, 19, B, 4] = 3.0
l[22, 19, B, 13] = 17.0
l[22, 19, B, 19] = 35.0
l[23, 14, A, 14] = 34.0
l[23, 14, A, 15] = 10.0
l[23, 14, A, 26] = 20.0
l[24, 16, B, 7] = 9.0
l[24, 16, B, 9] = 19.0
l[24, 16, B, 11] = 14.0
l[24, 16, B, 16] = 19.0
l[25, 1, A, 1] = 14.0
l[25, 1, A, 17] = 13.0
l[25, 1, A, 29] = 10.0
l[26, 10, A, 15] = 10.0
l[27, 28, B, 28] = 26.0
l[A, 2, A, 1] = 14.0
l[A, 2, A, 2] = 27.0
l[A, 2, A, 17] = 13.0
l[A, 2, A, 25] = 35.0
l[A, 2, A, 29] = 10.0
l[A, 18, A, 5] = 23.0
l[A, 18, A, 8] = 6.0
l[A, 18, A, 18] = 16.0
l[A, 18, A, 21] = 1.0
l[A, 18, A, 30] = 4.0
l[A, 23, A, 14] = 34.0
l[A, 23, A, 15] = 10.0
l[A, 23, A, 23] = 24.0
l[A, 23, A, 26] = 20.0
l[B, 20, B, 6] = 23.0
l[B, 20, B, 20] = 28.0
l[B, 20, B, 27] = 6.0
l[B, 20, B, 28] = 26.0
l[B, 22, B, 4] = 3.0
l[B, 22, B, 13] = 17.0
l[B, 22, B, 19] = 35.0
l[B, 22, B, 22] = 19.0
l[B, 24, B, 7] = 9.0
l[B, 24, B, 9] = 19.0
l[B, 24, B, 11] = 14.0
l[B, 24, B, 16] = 19.0
l[B, 24, B, 24] = 32.0
m[1, 17, A, 1] = 31.0
m[1, 17, A, 2] = 17.0
m[1, 17, A, 25] = 9.0
m[2, 25, A, 2] = 17.0
m[3, 6, B, 20] = 26.0
m[4, B, B, 13] = 21.0
m[4, B, B, 19] = 30.0
m[4, B, B, 22] = 13.0
m[5, 8, A, 5] = 28.0
m[5, 8, A, 18] = 25.0
m[6, 27, B, 6] = 25.0
m[6, 27, B, 20] = 26.0
m[7, B, B, 9] = 24.0
m[7, B, B, 11] = 26.0
m[7, B, B, 24] = 10.0
m[8, 21, A, 5] = 28.0
m[8, 21, A, 18] = 25.0
m[9, 12, B, 9] = 24.0
m[9, 12, B, 24] = 10.0
m[10, 15, A, 14] = 13.0
m[10, 15, A, 23] = 13.0
m[10, 15, A, 26] = 24.0
m[11, 7, B, 9] = 24.0
m[11, 7, B, 11] = 26.0
m[11, 7, B, 24] = 10.0
m[12, 11, B, 9] = 24.0
m[12, 11, B, 24] = 10.0
m[13, 4, B, 13] = 21.0
m[13, 4, B, 19] = 30.0
m[13, 4, B, 22] = 13.0
m[14, 26, A, 14] = 13.0
m[14, 26, A, 23] = 13.0
m[15, A, A, 14] = 13.0
m[15, A, A, 15] = 15.0
m[15, A, A, 23] = 13.0
m[15, A, A, 26] = 24.0
m[16, 9, B, 24] = 10.0
m[17, 29, A, 1] = 31.0
m[17, 29, A, 2] = 17.0
m[17, 29, A, 17] = 19.0
m[17, 29, A, 25] = 9.0
m[18, 5, A, 18] = 25.0
m[19, 13, B, 19] = 30.0
m[19, 13, B, 22] = 13.0
m[20, 3, B, 20] = 26.0
m[21, 30, A, 5] = 28.0
m[21, 30, A, 18] = 25.0
m[22, 19, B, 22] = 13.0
m[23, 14, A, 23] = 13.0
m[24, 16, B, 24] = 10.0
m[25, 1, A, 2] = 17.0
m[25, 1, A, 25] = 9.0
m[26, 10, A, 14] = 13.0
m[26, 10, A, 23] = 13.0
m[26, 10, A, 26] = 24.0
m[27, 28, B, 6] = 25.0
m[27, 28, B, 20] = 26.0
m[27, 28, B, 27] = 15.0
m[28, B, B, 6] = 25.0
m[28, B, B, 20] = 26.0
m[28, B, B, 27] = 15.0
m[28, B, B, 28] = 27.0
m[29, A, A, 1] = 31.0
m[29, A, A, 2] = 17.0
m[29, A, A, 17] = 19.0
m[29, A, A, 25] = 9.0
m[30, A, A, 5] = 28.0
m[30, A, A, 18] = 25.0
n[1, 17, A, 29] = 12.0
n[5, 8, A, 8] = 7.0
n[5, 8, A, 21] = 9.0
n[5, 8, A, 30] = 6.0
n[8, 21, A, 21] = 9.0
n[8, 21, A, 30] = 6.0
n[9, 12, B, 12] = 31.0
n[11, 7, B, 7] = 18.0
n[13, 4, B, 4] = 31.0
n[14, 26, A, 10] = 21.0
n[17, 29, A, 29] = 12.0
n[18, 5, A, 8] = 3.0
n[18, 5, A, 30] = 6.0
n[20, 3, B, 3] = 15.0
n[21, 30, A, 30] = 6.0
n[23, 14, A, 10] = 21.0
n[24, 16, B, 16] = 6.0
n[26, 10, A, 10] = 21.0
Tempo de execução: 7202.0537515 segundos
