Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8041.dat
status= OPTIMAL
ID = 8041
Numero de clientes = 25
OF (custo) = 389.83
Best Objective = 389.83
Best Bound = 389.8299999999999
GAP = 0.0%
x[2, 13, B] = 1.0
x[4, 9, B] = 1.0
x[5, 18, B] = 1.0
x[9, 16, B] = 1.0
x[13, 23, B] = 1.0
x[15, B, B] = 1.0
x[16, 5, B] = 1.0
x[18, 21, B] = 1.0
x[21, 24, B] = 1.0
x[23, 15, B] = 1.0
x[24, 2, B] = 1.0
x[B, 4, B] = 1.0
l[2, 13, B, 13] = 6.0
l[4, 9, B, 2] = 14.0
l[4, 9, B, 5] = 14.0
l[4, 9, B, 13] = 6.0
l[4, 9, B, 16] = 21.0
l[4, 9, B, 18] = 24.0
l[4, 9, B, 21] = 9.0
l[5, 18, B, 2] = 14.0
l[5, 18, B, 13] = 6.0
l[5, 18, B, 18] = 24.0
l[5, 18, B, 21] = 9.0
l[9, 16, B, 2] = 14.0
l[9, 16, B, 5] = 14.0
l[9, 16, B, 13] = 6.0
l[9, 16, B, 16] = 21.0
l[9, 16, B, 18] = 24.0
l[9, 16, B, 21] = 9.0
l[16, 5, B, 2] = 14.0
l[16, 5, B, 5] = 14.0
l[16, 5, B, 13] = 6.0
l[16, 5, B, 18] = 24.0
l[16, 5, B, 21] = 9.0
l[18, 21, B, 2] = 14.0
l[18, 21, B, 13] = 6.0
l[18, 21, B, 21] = 9.0
l[21, 24, B, 2] = 14.0
l[21, 24, B, 13] = 6.0
l[24, 2, B, 2] = 14.0
l[24, 2, B, 13] = 6.0
l[B, 4, B, 2] = 14.0
l[B, 4, B, 4] = 12.0
l[B, 4, B, 5] = 14.0
l[B, 4, B, 13] = 6.0
l[B, 4, B, 16] = 21.0
l[B, 4, B, 18] = 24.0
l[B, 4, B, 21] = 9.0
m[2, 13, B, 2] = 19.0
m[2, 13, B, 4] = 17.0
m[2, 13, B, 5] = 17.0
m[2, 13, B, 16] = 6.0
m[2, 13, B, 21] = 9.0
m[4, 9, B, 4] = 17.0
m[5, 18, B, 4] = 17.0
m[5, 18, B, 5] = 17.0
m[5, 18, B, 16] = 6.0
m[9, 16, B, 4] = 17.0
m[13, 23, B, 2] = 19.0
m[13, 23, B, 4] = 17.0
m[13, 23, B, 5] = 17.0
m[13, 23, B, 13] = 18.0
m[13, 23, B, 16] = 6.0
m[13, 23, B, 21] = 9.0
m[15, B, B, 2] = 19.0
m[15, B, B, 4] = 17.0
m[15, B, B, 5] = 17.0
m[15, B, B, 13] = 18.0
m[15, B, B, 16] = 6.0
m[15, B, B, 21] = 9.0
m[16, 5, B, 4] = 17.0
m[16, 5, B, 16] = 6.0
m[18, 21, B, 4] = 17.0
m[18, 21, B, 5] = 17.0
m[18, 21, B, 16] = 6.0
m[21, 24, B, 4] = 17.0
m[21, 24, B, 5] = 17.0
m[21, 24, B, 16] = 6.0
m[21, 24, B, 21] = 9.0
m[23, 15, B, 2] = 19.0
m[23, 15, B, 4] = 17.0
m[23, 15, B, 5] = 17.0
m[23, 15, B, 13] = 18.0
m[23, 15, B, 16] = 6.0
m[23, 15, B, 21] = 9.0
m[24, 2, B, 4] = 17.0
m[24, 2, B, 5] = 17.0
m[24, 2, B, 16] = 6.0
m[24, 2, B, 21] = 9.0
n[2, 13, B, 15] = 10.0
n[2, 13, B, 23] = 6.0
n[5, 18, B, 15] = 10.0
n[5, 18, B, 18] = 8.0
n[5, 18, B, 23] = 6.0
n[5, 18, B, 24] = 14.0
n[9, 16, B, 15] = 10.0
n[9, 16, B, 18] = 8.0
n[9, 16, B, 23] = 6.0
n[9, 16, B, 24] = 14.0
n[13, 23, B, 15] = 10.0
n[13, 23, B, 23] = 6.0
n[16, 5, B, 15] = 10.0
n[16, 5, B, 18] = 8.0
n[16, 5, B, 23] = 6.0
n[16, 5, B, 24] = 14.0
n[18, 21, B, 15] = 10.0
n[18, 21, B, 23] = 6.0
n[18, 21, B, 24] = 14.0
n[21, 24, B, 15] = 10.0
n[21, 24, B, 23] = 6.0
n[21, 24, B, 24] = 14.0
n[23, 15, B, 15] = 10.0
n[24, 2, B, 15] = 10.0
n[24, 2, B, 23] = 6.0
Tempo de execução: 4.700301 segundos
