Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8067.dat
status= OPTIMAL
ID = 8067
Numero de clientes = 25
OF (custo) = 256.63
Best Objective = 256.63
Best Bound = 256.63
GAP = 0.0%
x[1, 24, B] = 1.0
x[2, 17, B] = 1.0
x[5, 2, B] = 1.0
x[8, 9, B] = 1.0
x[9, 21, B] = 1.0
x[13, 5, B] = 1.0
x[15, 20, B] = 1.0
x[16, 8, B] = 1.0
x[17, 25, B] = 1.0
x[20, 1, B] = 1.0
x[21, 13, B] = 1.0
x[23, 15, B] = 1.0
x[24, 16, B] = 1.0
x[25, B, B] = 1.0
x[B, 23, B] = 1.0
z[1, B, B] = 1.0
z[2, B, B] = 1.0
z[5, B, B] = 1.0
z[8, B, B] = 1.0
z[9, B, B] = 1.0
z[13, B, B] = 1.0
z[15, B, B] = 1.0
z[16, B, B] = 1.0
z[17, B, B] = 1.0
z[20, B, B] = 1.0
z[21, B, B] = 1.0
z[23, B, B] = 1.0
z[24, B, B] = 1.0
z[25, B, B] = 1.0
l[1, 24, B, 2] = 20.0
l[1, 24, B, 5] = 10.0
l[1, 24, B, 8] = 9.0
l[1, 24, B, 9] = 15.0
l[1, 24, B, 13] = 11.0
l[1, 24, B, 16] = 14.0
l[1, 24, B, 17] = 12.0
l[1, 24, B, 21] = 11.0
l[1, 24, B, 24] = 14.0
l[1, 24, B, 25] = 13.0
l[2, 17, B, 17] = 12.0
l[2, 17, B, 25] = 13.0
l[5, 2, B, 2] = 20.0
l[5, 2, B, 17] = 12.0
l[5, 2, B, 25] = 13.0
l[8, 9, B, 2] = 20.0
l[8, 9, B, 5] = 10.0
l[8, 9, B, 9] = 15.0
l[8, 9, B, 13] = 11.0
l[8, 9, B, 17] = 12.0
l[8, 9, B, 21] = 11.0
l[8, 9, B, 25] = 13.0
l[9, 21, B, 2] = 20.0
l[9, 21, B, 5] = 10.0
l[9, 21, B, 13] = 11.0
l[9, 21, B, 17] = 12.0
l[9, 21, B, 21] = 11.0
l[9, 21, B, 25] = 13.0
l[13, 5, B, 2] = 20.0
