Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8048.dat
status= TIME_LIMIT
ID = 8048
Numero de clientes = 30
OF (custo) = 604.5999999999999
Best Objective = 604.5999999999999
Best Bound = 540.1099999999992
GAP = 10.666556400926348%
O tempo limite foi atingido.
x[1, 12, B] = 1.0
x[2, 28, B] = 1.0
x[4, B, B] = 1.0
x[6, 19, B] = 1.0
x[7, 23, B] = 1.0
x[8, 4, B] = 1.0
x[11, 29, B] = 1.0
x[12, 7, B] = 1.0
x[13, 24, B] = 1.0
x[14, 13, B] = 1.0
x[15, 21, B] = 1.0
x[19, 11, B] = 1.0
x[20, 27, B] = 1.0
x[21, 1, B] = 1.0
x[22, 2, B] = 1.0
x[23, 8, B] = 1.0
x[24, 30, B] = 1.0
x[26, B, B] = 1.0
x[27, 26, B] = 1.0
x[28, 6, B] = 1.0
x[29, 20, B] = 1.0
x[30, 15, B] = 1.0
x[B, 14, B] = 1.0
x[B, 22, B] = 1.0
l[1, 12, B, 4] = 39.0
l[1, 12, B, 7] = 5.0
l[1, 12, B, 8] = 22.0
l[1, 12, B, 12] = 43.0
l[1, 12, B, 23] = 26.0
l[2, 28, B, 11] = 23.0
l[2, 28, B, 19] = 29.0
l[2, 28, B, 20] = 41.0
l[2, 28, B, 28] = 28.0
l[2, 28, B, 29] = 26.0
l[6, 19, B, 11] = 23.0
l[6, 19, B, 19] = 29.0
l[6, 19, B, 20] = 41.0
l[6, 19, B, 29] = 26.0
l[7, 23, B, 4] = 39.0
l[7, 23, B, 8] = 22.0
l[7, 23, B, 23] = 26.0
l[8, 4, B, 4] = 39.0
l[11, 29, B, 20] = 41.0
l[11, 29, B, 29] = 26.0
l[12, 7, B, 4] = 39.0
l[12, 7, B, 7] = 5.0
l[12, 7, B, 8] = 22.0
l[12, 7, B, 23] = 26.0
l[13, 24, B, 4] = 39.0
l[13, 24, B, 7] = 5.0
l[13, 24, B, 8] = 22.0
l[13, 24, B, 12] = 43.0
l[13, 24, B, 15] = 27.0
l[13, 24, B, 23] = 26.0
l[13, 24, B, 24] = 32.0
l[13, 24, B, 30] = 46.0
l[14, 13, B, 4] = 39.0
l[14, 13, B, 7] = 5.0
l[14, 13, B, 8] = 22.0
l[14, 13, B, 12] = 43.0
l[14, 13, B, 13] = 11.0
l[14, 13, B, 15] = 27.0
l[14, 13, B, 23] = 26.0
l[14, 13, B, 24] = 32.0
l[14, 13, B, 30] = 46.0
l[15, 21, B, 4] = 39.0
l[15, 21, B, 7] = 5.0
l[15, 21, B, 8] = 22.0
l[15, 21, B, 12] = 43.0
l[15, 21, B, 23] = 26.0
l[19, 11, B, 11] = 23.0
l[19, 11, B, 20] = 41.0
l[19, 11, B, 29] = 26.0
l[21, 1, B, 4] = 39.0
l[21, 1, B, 7] = 5.0
l[21, 1, B, 8] = 22.0
l[21, 1, B, 12] = 43.0
l[21, 1, B, 23] = 26.0
l[22, 2, B, 11] = 23.0
l[22, 2, B, 19] = 29.0
l[22, 2, B, 20] = 41.0
l[22, 2, B, 28] = 28.0
l[22, 2, B, 29] = 26.0
l[23, 8, B, 4] = 39.0
l[23, 8, B, 8] = 22.0
l[24, 30, B, 4] = 39.0
l[24, 30, B, 7] = 5.0
l[24, 30, B, 8] = 22.0
l[24, 30, B, 12] = 43.0
l[24, 30, B, 15] = 27.0
l[24, 30, B, 23] = 26.0
l[24, 30, B, 30] = 46.0
l[28, 6, B, 11] = 23.0
l[28, 6, B, 19] = 29.0
l[28, 6, B, 20] = 41.0
l[28, 6, B, 29] = 26.0
l[29, 20, B, 20] = 41.0
l[30, 15, B, 4] = 39.0
l[30, 15, B, 7] = 5.0
l[30, 15, B, 8] = 22.0
l[30, 15, B, 12] = 43.0
l[30, 15, B, 15] = 27.0
l[30, 15, B, 23] = 26.0
l[B, 14, B, 4] = 39.0
l[B, 14, B, 7] = 5.0
l[B, 14, B, 8] = 22.0
l[B, 14, B, 12] = 43.0
l[B, 14, B, 13] = 11.0
l[B, 14, B, 15] = 27.0
l[B, 14, B, 23] = 26.0
l[B, 14, B, 24] = 32.0
l[B, 14, B, 30] = 46.0
l[B, 22, B, 11] = 23.0
l[B, 22, B, 19] = 29.0
l[B, 22, B, 20] = 41.0
l[B, 22, B, 28] = 28.0
l[B, 22, B, 29] = 26.0
m[1, 12, B, 15] = 35.0
m[1, 12, B, 24] = 25.0
m[1, 12, B, 30] = 39.0
m[4, B, B, 4] = 33.0
m[4, B, B, 12] = 50.0
m[4, B, B, 15] = 35.0
m[4, B, B, 23] = 31.0
m[4, B, B, 24] = 25.0
m[4, B, B, 30] = 39.0
m[6, 19, B, 28] = 32.0
m[7, 23, B, 12] = 50.0
m[7, 23, B, 15] = 35.0
m[7, 23, B, 24] = 25.0
m[7, 23, B, 30] = 39.0
m[8, 4, B, 12] = 50.0
m[8, 4, B, 15] = 35.0
m[8, 4, B, 23] = 31.0
m[8, 4, B, 24] = 25.0
m[8, 4, B, 30] = 39.0
m[11, 29, B, 19] = 31.0
m[11, 29, B, 28] = 32.0
m[12, 7, B, 12] = 50.0
m[12, 7, B, 15] = 35.0
m[12, 7, B, 24] = 25.0
m[12, 7, B, 30] = 39.0
m[15, 21, B, 15] = 35.0
m[15, 21, B, 24] = 25.0
m[15, 21, B, 30] = 39.0
m[19, 11, B, 19] = 31.0
m[19, 11, B, 28] = 32.0
m[20, 27, B, 19] = 31.0
m[20, 27, B, 20] = 31.0
m[20, 27, B, 28] = 32.0
m[20, 27, B, 29] = 40.0
m[21, 1, B, 15] = 35.0
