Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_8019.dat
status= OPTIMAL
ID = 8019
Numero de clientes = 25
OF (custo) = 723.06
Best Objective = 723.06
Best Bound = 723.0599999999981
GAP = 0.0%
x[1, 16, A] = 1.0
x[2, 24, B] = 1.0
x[3, 9, B] = 1.0
x[4, 11, A] = 1.0
x[5, 10, B] = 1.0
x[6, 18, B] = 1.0
x[7, 19, A] = 1.0
x[8, 7, A] = 1.0
x[9, 6, B] = 1.0
x[10, B, B] = 1.0
x[11, 14, A] = 1.0
x[12, 15, B] = 1.0
x[13, 3, B] = 1.0
x[14, A, A] = 1.0
x[15, 23, B] = 1.0
x[16, 4, A] = 1.0
x[17, 8, A] = 1.0
x[18, 5, B] = 1.0
x[19, 1, A] = 1.0
x[20, 12, B] = 1.0
x[21, 25, B] = 1.0
x[22, 17, A] = 1.0
x[23, 21, B] = 1.0
x[24, 13, B] = 1.0
x[25, 2, B] = 1.0
x[A, 22, A] = 1.0
x[B, 20, B] = 1.0
l[1, 16, A, 4] = 23.0
l[1, 16, A, 14] = 9.0
l[1, 16, A, 16] = 1.0
l[2, 24, B, 5] = 18.0
l[2, 24, B, 6] = 2.0
l[2, 24, B, 9] = 14.0
l[2, 24, B, 10] = 6.0
l[2, 24, B, 13] = 20.0
l[2, 24, B, 24] = 23.0
l[3, 9, B, 5] = 18.0
l[3, 9, B, 6] = 2.0
l[3, 9, B, 9] = 14.0
l[3, 9, B, 10] = 6.0
l[4, 11, A, 14] = 9.0
l[5, 10, B, 10] = 6.0
l[6, 18, B, 5] = 18.0
l[6, 18, B, 10] = 6.0
l[7, 19, A, 1] = 24.0
l[7, 19, A, 4] = 23.0
l[7, 19, A, 14] = 9.0
l[7, 19, A, 16] = 1.0
l[8, 7, A, 1] = 24.0
l[8, 7, A, 4] = 23.0
l[8, 7, A, 7] = 20.0
l[8, 7, A, 14] = 9.0
l[8, 7, A, 16] = 1.0
l[9, 6, B, 5] = 18.0
l[9, 6, B, 6] = 2.0
l[9, 6, B, 10] = 6.0
l[11, 14, A, 14] = 9.0
l[12, 15, B, 2] = 14.0
l[12, 15, B, 5] = 18.0
l[12, 15, B, 6] = 2.0
l[12, 15, B, 9] = 14.0
l[12, 15, B, 10] = 6.0
l[12, 15, B, 13] = 20.0
l[12, 15, B, 15] = 22.0
l[12, 15, B, 21] = 18.0
l[12, 15, B, 23] = 17.0
l[12, 15, B, 24] = 23.0
l[12, 15, B, 25] = 14.0
l[13, 3, B, 5] = 18.0
l[13, 3, B, 6] = 2.0
l[13, 3, B, 9] = 14.0
l[13, 3, B, 10] = 6.0
l[15, 23, B, 2] = 14.0
l[15, 23, B, 5] = 18.0
l[15, 23, B, 6] = 2.0
l[15, 23, B, 9] = 14.0
l[15, 23, B, 10] = 6.0
l[15, 23, B, 13] = 20.0
l[15, 23, B, 21] = 18.0
l[15, 23, B, 23] = 17.0
l[15, 23, B, 24] = 23.0
l[15, 23, B, 25] = 14.0
l[16, 4, A, 4] = 23.0
l[16, 4, A, 14] = 9.0
l[17, 8, A, 1] = 24.0
l[17, 8, A, 4] = 23.0
l[17, 8, A, 7] = 20.0
l[17, 8, A, 8] = 16.0
l[17, 8, A, 14] = 9.0
l[17, 8, A, 16] = 1.0
l[18, 5, B, 5] = 18.0
l[18, 5, B, 10] = 6.0
l[19, 1, A, 1] = 24.0
l[19, 1, A, 4] = 23.0
l[19, 1, A, 14] = 9.0
l[19, 1, A, 16] = 1.0
l[20, 12, B, 2] = 14.0
l[20, 12, B, 5] = 18.0
l[20, 12, B, 6] = 2.0
l[20, 12, B, 9] = 14.0
l[20, 12, B, 10] = 6.0
l[20, 12, B, 13] = 20.0
l[20, 12, B, 15] = 22.0
l[20, 12, B, 21] = 18.0
l[20, 12, B, 23] = 17.0
l[20, 12, B, 24] = 23.0
l[20, 12, B, 25] = 14.0
l[21, 25, B, 2] = 14.0
l[21, 25, B, 5] = 18.0
l[21, 25, B, 6] = 2.0
l[21, 25, B, 9] = 14.0
l[21, 25, B, 10] = 6.0
l[21, 25, B, 13] = 20.0
l[21, 25, B, 24] = 23.0
l[21, 25, B, 25] = 14.0
l[22, 17, A, 1] = 24.0
l[22, 17, A, 4] = 23.0
l[22, 17, A, 7] = 20.0
l[22, 17, A, 8] = 16.0
l[22, 17, A, 14] = 9.0
l[22, 17, A, 16] = 1.0
l[22, 17, A, 17] = 25.0
l[23, 21, B, 2] = 14.0
l[23, 21, B, 5] = 18.0
l[23, 21, B, 6] = 2.0
l[23, 21, B, 9] = 14.0
l[23, 21, B, 10] = 6.0
l[23, 21, B, 13] = 20.0
