Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8071.dat
status= TIME_LIMIT
ID = 8071
Numero de clientes = 30
OF (custo) = 689.91
Best Objective = 689.91
Best Bound = 653.23
GAP = 5.316635503181567%
O tempo limite foi atingido.
x[1, 10, B] = 1.0
x[2, 11, A] = 1.0
x[2, 18, A] = 1.0
x[3, 12, B] = 1.0
x[3, 16, A] = 1.0
x[4, 22, B] = 1.0
x[5, 19, A] = 1.0
x[6, 24, B] = 1.0
x[7, 22, B] = 1.0
x[8, 6, B] = 1.0
x[9, 19, A] = 1.0
x[9, A, A] = 1.0
x[10, 20, A] = 1.0
x[10, 25, B] = 1.0
x[11, 9, A] = 1.0
x[12, B, B] = 1.0
x[13, 28, A] = 1.0
x[14, 1, B] = 1.0
x[15, 29, A] = 1.0
x[16, 2, A] = 1.0
x[17, 3, A] = 1.0
x[18, 13, A] = 1.0
x[19, 21, A] = 1.0
x[19, 30, A] = 1.0
x[20, 15, A] = 1.0
x[21, 26, A] = 1.0
x[22, 3, B] = 1.0
x[22, 7, B] = 1.0
x[22, 8, B] = 1.0
x[23, 27, A] = 1.0
x[24, 14, B] = 1.0
x[25, 4, B] = 1.0
x[26, 2, A] = 1.0
x[27, 17, A] = 1.0
x[28, 23, A] = 1.0
x[29, A, A] = 1.0
x[30, 10, A] = 1.0
x[A, 5, A] = 1.0
x[A, 9, A] = 1.0
x[B, 22, B] = 1.0
l[1, 10, B, 4] = 13.0
l[1, 10, B, 25] = 9.0
l[2, 11, A, 11] = 16.0
l[2, 18, A, 16] = 5.0
l[2, 18, A, 17] = 2.0
l[2, 18, A, 18] = 14.0
l[2, 18, A, 23] = 7.0
l[3, 12, B, 12] = 4.0
l[3, 16, A, 16] = 5.0
l[5, 19, A, 2] = 7.0
l[5, 19, A, 10] = 3.0
l[5, 19, A, 21] = 18.0
l[5, 19, A, 29] = 4.0
l[6, 24, B, 1] = 7.0
l[6, 24, B, 4] = 13.0
l[6, 24, B, 24] = 18.0
l[6, 24, B, 25] = 9.0
l[8, 6, B, 1] = 7.0
l[8, 6, B, 4] = 13.0
l[8, 6, B, 6] = 11.0
l[8, 6, B, 24] = 18.0
l[8, 6, B, 25] = 9.0
l[9, 19, A, 10] = 14.0
l[9, 19, A, 11] = 16.0
l[9, 19, A, 15] = 6.0
l[9, 19, A, 16] = 5.0
l[9, 19, A, 17] = 2.0
l[9, 19, A, 18] = 14.0
l[9, 19, A, 19] = 6.0
l[9, 19, A, 23] = 7.0
l[9, 19, A, 26] = 8.0
l[9, 19, A, 30] = 1.0
l[10, 20, A, 15] = 6.0
l[10, 20, A, 29] = 4.0
l[10, 25, B, 4] = 13.0
l[10, 25, B, 25] = 9.0
l[13, 28, A, 16] = 5.0
l[13, 28, A, 17] = 2.0
l[13, 28, A, 23] = 7.0
l[14, 1, B, 1] = 7.0
l[14, 1, B, 4] = 13.0
l[14, 1, B, 25] = 9.0
l[15, 29, A, 29] = 4.0
l[17, 3, A, 16] = 5.0
l[18, 13, A, 16] = 5.0
l[18, 13, A, 17] = 2.0
l[18, 13, A, 23] = 7.0
l[19, 21, A, 2] = 7.0
l[19, 21, A, 11] = 16.0
l[19, 21, A, 16] = 5.0
l[19, 21, A, 17] = 2.0
l[19, 21, A, 18] = 14.0
l[19, 21, A, 21] = 18.0
l[19, 21, A, 23] = 7.0
l[19, 21, A, 26] = 8.0
l[19, 30, A, 10] = 17.0
l[19, 30, A, 15] = 6.0
l[19, 30, A, 29] = 4.0
l[19, 30, A, 30] = 1.0
l[20, 15, A, 15] = 6.0
l[20, 15, A, 29] = 4.0
l[21, 26, A, 2] = 7.0
l[21, 26, A, 11] = 16.0
l[21, 26, A, 16] = 5.0
l[21, 26, A, 17] = 2.0
l[21, 26, A, 18] = 14.0
l[21, 26, A, 23] = 7.0
l[21, 26, A, 26] = 8.0
l[22, 3, B, 3] = 5.0
l[22, 3, B, 12] = 4.0
l[22, 8, B, 1] = 7.0
l[22, 8, B, 4] = 13.0
l[22, 8, B, 6] = 11.0
l[22, 8, B, 24] = 18.0
l[22, 8, B, 25] = 9.0
l[23, 27, A, 16] = 5.0
l[23, 27, A, 17] = 2.0
l[24, 14, B, 1] = 7.0
l[24, 14, B, 4] = 13.0
l[24, 14, B, 25] = 9.0
l[25, 4, B, 4] = 13.0
l[26, 2, A, 2] = 7.0
l[26, 2, A, 11] = 16.0
l[26, 2, A, 16] = 5.0
l[26, 2, A, 17] = 2.0
l[26, 2, A, 18] = 14.0
l[26, 2, A, 23] = 7.0
l[27, 17, A, 16] = 5.0
l[27, 17, A, 17] = 2.0
l[28, 23, A, 16] = 5.0
l[28, 23, A, 17] = 2.0
l[28, 23, A, 23] = 7.0
l[30, 10, A, 10] = 17.0
l[30, 10, A, 15] = 6.0
l[30, 10, A, 29] = 4.0
l[A, 5, A, 2] = 7.0
l[A, 5, A, 5] = 16.0
l[A, 5, A, 10] = 3.0
l[A, 5, A, 21] = 18.0
l[A, 5, A, 29] = 4.0
l[A, 9, A, 9] = 18.0
l[A, 9, A, 10] = 14.0
l[A, 9, A, 11] = 16.0
l[A, 9, A, 15] = 6.0
l[A, 9, A, 16] = 5.0
l[A, 9, A, 17] = 2.0
l[A, 9, A, 18] = 14.0
l[A, 9, A, 19] = 6.0
l[A, 9, A, 23] = 7.0
l[A, 9, A, 26] = 8.0
l[A, 9, A, 30] = 1.0
l[B, 22, B, 1] = 7.0
l[B, 22, B, 3] = 5.0
l[B, 22, B, 4] = 13.0
l[B, 22, B, 6] = 11.0
l[B, 22, B, 12] = 4.0
l[B, 22, B, 22] = 7.0
l[B, 22, B, 24] = 18.0
l[B, 22, B, 25] = 9.0
m[1, 10, B, 1] = 15.0
m[1, 10, B, 6] = 10.0
m[1, 10, B, 24] = 10.0
m[2, 11, A, 2] = 9.0
m[2, 11, A, 18] = 16.0
m[2, 11, A, 19] = 1.0
m[2, 11, A, 21] = 11.0
m[2, 11, A, 23] = 8.0
m[2, 11, A, 26] = 18.0
m[3, 12, B, 1] = 15.0
m[3, 12, B, 3] = 13.0
m[3, 12, B, 4] = 16.0
m[3, 12, B, 6] = 10.0
m[3, 12, B, 22] = 7.0
m[3, 12, B, 24] = 10.0
m[3, 12, B, 25] = 17.0
m[3, 16, A, 18] = 16.0
m[3, 16, A, 23] = 8.0
m[4, 22, B, 1] = 15.0
m[4, 22, B, 4] = 16.0
m[4, 22, B, 6] = 10.0
m[4, 22, B, 24] = 10.0
m[4, 22, B, 25] = 17.0
m[5, 19, A, 5] = 11.0
m[6, 24, B, 6] = 10.0
m[9, A, A, 2] = 9.0
m[9, A, A, 9] = 12.0
m[9, A, A, 11] = 16.0
m[9, A, A, 18] = 16.0
m[9, A, A, 19] = 1.0
m[9, A, A, 21] = 11.0
m[9, A, A, 23] = 8.0
m[9, A, A, 26] = 18.0
m[10, 20, A, 5] = 11.0
m[10, 20, A, 10] = 17.0
m[10, 20, A, 19] = 9.0
m[10, 25, B, 1] = 15.0
m[10, 25, B, 6] = 10.0
m[10, 25, B, 24] = 10.0
m[11, 9, A, 2] = 9.0
m[11, 9, A, 11] = 16.0
m[11, 9, A, 18] = 16.0
m[11, 9, A, 19] = 1.0
m[11, 9, A, 21] = 11.0
m[11, 9, A, 23] = 8.0
m[11, 9, A, 26] = 18.0
m[12, B, B, 1] = 15.0
m[12, B, B, 3] = 13.0
m[12, B, B, 4] = 16.0
m[12, B, B, 6] = 10.0
m[12, B, B, 22] = 7.0
m[12, B, B, 24] = 10.0
m[12, B, B, 25] = 17.0
m[13, 28, A, 18] = 16.0
m[14, 1, B, 6] = 10.0
m[14, 1, B, 24] = 10.0
m[15, 29, A, 5] = 11.0
m[15, 29, A, 10] = 17.0
m[15, 29, A, 15] = 18.0
m[15, 29, A, 19] = 9.0
m[16, 2, A, 18] = 16.0
m[16, 2, A, 23] = 8.0
m[17, 3, A, 18] = 16.0
m[17, 3, A, 23] = 8.0
m[18, 13, A, 18] = 16.0
m[19, 21, A, 19] = 1.0
m[19, 30, A, 5] = 11.0
m[19, 30, A, 19] = 9.0
m[20, 15, A, 5] = 11.0
m[20, 15, A, 10] = 17.0
m[20, 15, A, 19] = 9.0
m[21, 26, A, 19] = 1.0
m[21, 26, A, 21] = 11.0
m[22, 3, B, 1] = 15.0
m[22, 3, B, 4] = 16.0
m[22, 3, B, 6] = 10.0
m[22, 3, B, 22] = 7.0
m[22, 3, B, 24] = 10.0
m[22, 3, B, 25] = 17.0
m[23, 27, A, 18] = 16.0
m[23, 27, A, 23] = 8.0
m[24, 14, B, 6] = 10.0
m[24, 14, B, 24] = 10.0
m[25, 4, B, 1] = 15.0
m[25, 4, B, 6] = 10.0
m[25, 4, B, 24] = 10.0
m[25, 4, B, 25] = 17.0
m[26, 2, A, 19] = 1.0
m[26, 2, A, 21] = 11.0
m[26, 2, A, 26] = 18.0
m[27, 17, A, 18] = 16.0
m[27, 17, A, 23] = 8.0
m[28, 23, A, 18] = 16.0
m[29, A, A, 5] = 11.0
m[29, A, A, 10] = 17.0
m[29, A, A, 15] = 18.0
m[29, A, A, 19] = 9.0
m[30, 10, A, 5] = 11.0
m[30, 10, A, 19] = 9.0
n[2, 11, A, 20] = 9.0
n[2, 11, A, 29] = 7.0
n[2, 11, A, 30] = 5.0
n[2, 18, A, 13] = 19.0
n[2, 18, A, 17] = 16.0
n[2, 18, A, 27] = 10.0
n[2, 18, A, 28] = 19.0
n[3, 12, B, 12] = 7.0
n[3, 16, A, 16] = 8.0
n[3, 16, A, 17] = 14.0
