Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_8L.dat
status= OPTIMAL
ID = 8
Numero de clientes = 30
OF (custo) = 260.56
Best Objective = 260.56
Best Bound = 260.55999999999926
GAP = 0.0%
x[1, 6, A] = 1.0
x[2, 4, B] = 1.0
x[3, B, B] = 1.0
x[4, 12, B] = 1.0
x[5, 1, A] = 1.0
x[6, 17, A] = 1.0
x[7, 20, B] = 1.0
x[8, 3, B] = 1.0
x[9, 11, B] = 1.0
x[10, 22, A] = 1.0
x[11, 16, B] = 1.0
x[12, 7, B] = 1.0
x[13, 30, B] = 1.0
x[14, 5, A] = 1.0
x[15, 26, A] = 1.0
x[16, 13, B] = 1.0
x[17, 15, A] = 1.0
x[18, 10, A] = 1.0
x[19, 18, A] = 1.0
x[20, 8, B] = 1.0
x[21, 14, A] = 1.0
x[22, 27, A] = 1.0
x[23, 25, B] = 1.0
x[24, 2, B] = 1.0
x[25, 24, B] = 1.0
x[26, 29, A] = 1.0
x[27, 21, A] = 1.0
x[28, 23, B] = 1.0
x[29, A, A] = 1.0
x[30, 28, B] = 1.0
x[A, 19, A] = 1.0
x[B, 9, B] = 1.0
l[1, 6, A, 17] = 1.0
l[1, 6, A, 26] = 17.0
l[1, 6, A, 29] = 5.0
l[2, 4, B, 3] = 9.0
l[2, 4, B, 4] = 10.0
l[2, 4, B, 8] = 9.0
l[2, 4, B, 12] = 12.0
l[4, 12, B, 3] = 9.0
l[4, 12, B, 8] = 9.0
l[4, 12, B, 12] = 12.0
l[5, 1, A, 1] = 10.0
l[5, 1, A, 17] = 1.0
l[5, 1, A, 26] = 17.0
l[5, 1, A, 29] = 5.0
l[6, 17, A, 17] = 1.0
l[6, 17, A, 26] = 17.0
l[6, 17, A, 29] = 5.0
l[7, 20, B, 3] = 9.0
l[7, 20, B, 8] = 9.0
l[8, 3, B, 3] = 9.0
l[9, 11, B, 2] = 7.0
l[9, 11, B, 3] = 9.0
l[9, 11, B, 4] = 10.0
l[9, 11, B, 8] = 9.0
l[9, 11, B, 11] = 12.0
l[9, 11, B, 12] = 12.0
l[9, 11, B, 13] = 12.0
l[9, 11, B, 16] = 19.0
l[9, 11, B, 25] = 6.0
l[9, 11, B, 28] = 8.0
l[9, 11, B, 30] = 9.0
l[10, 22, A, 1] = 10.0
l[10, 22, A, 5] = 26.0
l[10, 22, A, 14] = 10.0
l[10, 22, A, 17] = 1.0
l[10, 22, A, 21] = 11.0
l[10, 22, A, 22] = 8.0
l[10, 22, A, 26] = 17.0
l[10, 22, A, 27] = 8.0
l[10, 22, A, 29] = 5.0
l[11, 16, B, 2] = 7.0
l[11, 16, B, 3] = 9.0
l[11, 16, B, 4] = 10.0
l[11, 16, B, 8] = 9.0
l[11, 16, B, 12] = 12.0
l[11, 16, B, 13] = 12.0
l[11, 16, B, 16] = 19.0
l[11, 16, B, 25] = 6.0
l[11, 16, B, 28] = 8.0
l[11, 16, B, 30] = 9.0
l[12, 7, B, 3] = 9.0
l[12, 7, B, 8] = 9.0
l[13, 30, B, 2] = 7.0
l[13, 30, B, 3] = 9.0
l[13, 30, B, 4] = 10.0
l[13, 30, B, 8] = 9.0
l[13, 30, B, 12] = 12.0
l[13, 30, B, 25] = 6.0
l[13, 30, B, 28] = 8.0
l[13, 30, B, 30] = 9.0
l[14, 5, A, 1] = 10.0
l[14, 5, A, 5] = 26.0
l[14, 5, A, 17] = 1.0
l[14, 5, A, 26] = 17.0
l[14, 5, A, 29] = 5.0
l[15, 26, A, 26] = 17.0
l[15, 26, A, 29] = 5.0
l[16, 13, B, 2] = 7.0
l[16, 13, B, 3] = 9.0
l[16, 13, B, 4] = 10.0
l[16, 13, B, 8] = 9.0
l[16, 13, B, 12] = 12.0
l[16, 13, B, 13] = 12.0
l[16, 13, B, 25] = 6.0
l[16, 13, B, 28] = 8.0
l[16, 13, B, 30] = 9.0
l[17, 15, A, 26] = 17.0
l[17, 15, A, 29] = 5.0
l[18, 10, A, 1] = 10.0
l[18, 10, A, 5] = 26.0
l[18, 10, A, 10] = 16.0
l[18, 10, A, 14] = 10.0
l[18, 10, A, 17] = 1.0
l[18, 10, A, 21] = 11.0
l[18, 10, A, 22] = 8.0
l[18, 10, A, 26] = 17.0
l[18, 10, A, 27] = 8.0
l[18, 10, A, 29] = 5.0
l[19, 18, A, 1] = 10.0
l[19, 18, A, 5] = 26.0
l[19, 18, A, 10] = 16.0
l[19, 18, A, 14] = 10.0
l[19, 18, A, 17] = 1.0
l[19, 18, A, 18] = 12.0
l[19, 18, A, 21] = 11.0
l[19, 18, A, 22] = 8.0
l[19, 18, A, 26] = 17.0
l[19, 18, A, 27] = 8.0
l[19, 18, A, 29] = 5.0
l[20, 8, B, 3] = 9.0
l[20, 8, B, 8] = 9.0
l[21, 14, A, 1] = 10.0
l[21, 14, A, 5] = 26.0
l[21, 14, A, 14] = 10.0
l[21, 14, A, 17] = 1.0
l[21, 14, A, 26] = 17.0
l[21, 14, A, 29] = 5.0
l[22, 27, A, 1] = 10.0
l[22, 27, A, 5] = 26.0
l[22, 27, A, 14] = 10.0
l[22, 27, A, 17] = 1.0
l[22, 27, A, 21] = 11.0
l[22, 27, A, 26] = 17.0
l[22, 27, A, 27] = 8.0
l[22, 27, A, 29] = 5.0
l[23, 25, B, 2] = 7.0
l[23, 25, B, 3] = 9.0
l[23, 25, B, 4] = 10.0
l[23, 25, B, 8] = 9.0
l[23, 25, B, 12] = 12.0
l[23, 25, B, 25] = 6.0
l[24, 2, B, 2] = 7.0
l[24, 2, B, 3] = 9.0
l[24, 2, B, 4] = 10.0
l[24, 2, B, 8] = 9.0
l[24, 2, B, 12] = 12.0
l[25, 24, B, 2] = 7.0
l[25, 24, B, 3] = 9.0
l[25, 24, B, 4] = 10.0
l[25, 24, B, 8] = 9.0
l[25, 24, B, 12] = 12.0
l[26, 29, A, 29] = 5.0
l[27, 21, A, 1] = 10.0
l[27, 21, A, 5] = 26.0
l[27, 21, A, 14] = 10.0
l[27, 21, A, 17] = 1.0
l[27, 21, A, 21] = 11.0
l[27, 21, A, 26] = 17.0
l[27, 21, A, 29] = 5.0
l[28, 23, B, 2] = 7.0
l[28, 23, B, 3] = 9.0
l[28, 23, B, 4] = 10.0
l[28, 23, B, 8] = 9.0
l[28, 23, B, 12] = 12.0
l[28, 23, B, 25] = 6.0
l[30, 28, B, 2] = 7.0
l[30, 28, B, 3] = 9.0
l[30, 28, B, 4] = 10.0
l[30, 28, B, 8] = 9.0
l[30, 28, B, 12] = 12.0
l[30, 28, B, 25] = 6.0
l[30, 28, B, 28] = 8.0
l[A, 19, A, 1] = 10.0
l[A, 19, A, 5] = 26.0
l[A, 19, A, 10] = 16.0
l[A, 19, A, 14] = 10.0
l[A, 19, A, 17] = 1.0
l[A, 19, A, 18] = 12.0
l[A, 19, A, 19] = 8.0
l[A, 19, A, 21] = 11.0
l[A, 19, A, 22] = 8.0
l[A, 19, A, 26] = 17.0
l[A, 19, A, 27] = 8.0
l[A, 19, A, 29] = 5.0
l[B, 9, B, 2] = 7.0
l[B, 9, B, 3] = 9.0
l[B, 9, B, 4] = 10.0
l[B, 9, B, 8] = 9.0
l[B, 9, B, 9] = 16.0
l[B, 9, B, 11] = 12.0
