Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_8097.dat
status= TIME_LIMIT
ID = 8097
Numero de clientes = 30
OF (custo) = 490.32
Best Objective = 490.32
Best Bound = 350.1812945898554
GAP = 28.581070609019545%
O tempo limite foi atingido.
x[1, 20, B] = 1.0
x[2, 1, B] = 1.0
x[5, 14, B] = 1.0
x[6, 2, B] = 1.0
x[7, 13, B] = 1.0
x[8, 18, B] = 1.0
x[12, B, B] = 1.0
x[13, 28, B] = 1.0
x[14, 25, B] = 1.0
x[15, 30, B] = 1.0
x[16, 21, B] = 1.0
x[17, 16, B] = 1.0
x[18, 5, B] = 1.0
x[20, 12, B] = 1.0
x[21, B, B] = 1.0
x[22, 17, B] = 1.0
x[23, 8, B] = 1.0
x[25, 15, B] = 1.0
x[27, 22, B] = 1.0
x[28, 23, B] = 1.0
x[30, 27, B] = 1.0
x[B, 6, B] = 1.0
x[B, 7, B] = 1.0
l[1, 20, B, 12] = 9.0
l[1, 20, B, 20] = 8.0
l[2, 1, B, 1] = 27.0
l[2, 1, B, 12] = 9.0
l[2, 1, B, 20] = 8.0
l[5, 14, B, 14] = 6.0
l[5, 14, B, 15] = 6.0
l[5, 14, B, 25] = 33.0
l[5, 14, B, 30] = 11.0
l[6, 2, B, 1] = 27.0
l[6, 2, B, 2] = 19.0
l[6, 2, B, 12] = 9.0
l[6, 2, B, 20] = 8.0
l[7, 13, B, 5] = 25.0
l[7, 13, B, 8] = 14.0
l[7, 13, B, 13] = 25.0
l[7, 13, B, 14] = 6.0
l[7, 13, B, 15] = 6.0
l[7, 13, B, 18] = 26.0
l[7, 13, B, 23] = 7.0
l[7, 13, B, 25] = 33.0
l[7, 13, B, 28] = 20.0
l[7, 13, B, 30] = 11.0
l[8, 18, B, 5] = 25.0
l[8, 18, B, 14] = 6.0
l[8, 18, B, 15] = 6.0
l[8, 18, B, 18] = 26.0
l[8, 18, B, 25] = 33.0
l[8, 18, B, 30] = 11.0
l[13, 28, B, 5] = 25.0
l[13, 28, B, 8] = 14.0
l[13, 28, B, 14] = 6.0
l[13, 28, B, 15] = 6.0
l[13, 28, B, 18] = 26.0
l[13, 28, B, 23] = 7.0
l[13, 28, B, 25] = 33.0
l[13, 28, B, 28] = 20.0
l[13, 28, B, 30] = 11.0
l[14, 25, B, 15] = 6.0
l[14, 25, B, 25] = 33.0
l[14, 25, B, 30] = 11.0
l[15, 30, B, 30] = 11.0
l[18, 5, B, 5] = 25.0
l[18, 5, B, 14] = 6.0
l[18, 5, B, 15] = 6.0
l[18, 5, B, 25] = 33.0
l[18, 5, B, 30] = 11.0
l[20, 12, B, 12] = 9.0
l[23, 8, B, 5] = 25.0
l[23, 8, B, 8] = 14.0
l[23, 8, B, 14] = 6.0
l[23, 8, B, 15] = 6.0
l[23, 8, B, 18] = 26.0
l[23, 8, B, 25] = 33.0
l[23, 8, B, 30] = 11.0
l[25, 15, B, 15] = 6.0
l[25, 15, B, 30] = 11.0
l[28, 23, B, 5] = 25.0
l[28, 23, B, 8] = 14.0
l[28, 23, B, 14] = 6.0
l[28, 23, B, 15] = 6.0
l[28, 23, B, 18] = 26.0
l[28, 23, B, 23] = 7.0
l[28, 23, B, 25] = 33.0
l[28, 23, B, 30] = 11.0
l[B, 6, B, 1] = 27.0
l[B, 6, B, 2] = 19.0
l[B, 6, B, 6] = 30.0
l[B, 6, B, 12] = 9.0
l[B, 6, B, 20] = 8.0
l[B, 7, B, 5] = 25.0
l[B, 7, B, 8] = 14.0
l[B, 7, B, 13] = 25.0
l[B, 7, B, 14] = 6.0
l[B, 7, B, 15] = 6.0
l[B, 7, B, 18] = 26.0
l[B, 7, B, 23] = 7.0
l[B, 7, B, 25] = 33.0
l[B, 7, B, 28] = 20.0
l[B, 7, B, 30] = 11.0
m[1, 20, B, 1] = 20.0
m[1, 20, B, 2] = 7.0
m[1, 20, B, 6] = 30.0
m[2, 1, B, 2] = 7.0
m[2, 1, B, 6] = 30.0
m[5, 14, B, 5] = 11.0
m[5, 14, B, 8] = 13.0
m[5, 14, B, 18] = 22.0
m[5, 14, B, 23] = 8.0
m[5, 14, B, 28] = 26.0
m[6, 2, B, 6] = 30.0
m[8, 18, B, 8] = 13.0
m[8, 18, B, 23] = 8.0
m[8, 18, B, 28] = 26.0
m[12, B, B, 1] = 20.0
m[12, B, B, 2] = 7.0
m[12, B, B, 6] = 30.0
m[12, B, B, 12] = 14.0
m[12, B, B, 20] = 7.0
m[14, 25, B, 5] = 11.0
m[14, 25, B, 8] = 13.0
m[14, 25, B, 14] = 24.0
m[14, 25, B, 18] = 22.0
m[14, 25, B, 23] = 8.0
m[14, 25, B, 28] = 26.0
m[15, 30, B, 5] = 11.0
m[15, 30, B, 8] = 13.0
m[15, 30, B, 14] = 24.0
m[15, 30, B, 15] = 21.0
m[15, 30, B, 18] = 22.0
m[15, 30, B, 23] = 8.0
m[15, 30, B, 25] = 7.0
m[15, 30, B, 28] = 26.0
m[16, 21, B, 5] = 11.0
m[16, 21, B, 8] = 13.0
m[16, 21, B, 14] = 24.0
m[16, 21, B, 15] = 21.0
m[16, 21, B, 18] = 22.0
m[16, 21, B, 23] = 8.0
m[16, 21, B, 25] = 7.0
m[16, 21, B, 28] = 26.0
m[17, 16, B, 5] = 11.0
m[17, 16, B, 8] = 13.0
m[17, 16, B, 14] = 24.0
m[17, 16, B, 15] = 21.0
m[17, 16, B, 18] = 22.0
m[17, 16, B, 23] = 8.0
m[17, 16, B, 25] = 7.0
m[17, 16, B, 28] = 26.0
m[18, 5, B, 8] = 13.0
m[18, 5, B, 18] = 22.0
m[18, 5, B, 23] = 8.0
m[18, 5, B, 28] = 26.0
m[20, 12, B, 1] = 20.0
m[20, 12, B, 2] = 7.0
m[20, 12, B, 6] = 30.0
