Processando o arquivo: E:/rafaelvc/SUPERCODIGO/dados\vrps_6L.dat
status= OPTIMAL
ID = 6
Numero de clientes = 21
OF (custo) = 148.4
Best Objective = 148.4
Best Bound = 148.39999999999998
GAP = 0.0%
x[1, 10, B] = 1.0
x[2, 4, B] = 1.0
x[3, 19, B] = 1.0
x[4, B, B] = 1.0
x[5, 21, B] = 1.0
x[6, 1, B] = 1.0
x[9, 18, B] = 1.0
x[10, 2, B] = 1.0
x[11, 15, B] = 1.0
x[12, 6, B] = 1.0
x[13, 20, B] = 1.0
x[15, 13, B] = 1.0
x[16, 9, B] = 1.0
x[18, 11, B] = 1.0
x[19, 5, B] = 1.0
x[20, 3, B] = 1.0
x[21, 12, B] = 1.0
x[B, 16, B] = 1.0
l[1, 10, B, 2] = 2.0
l[1, 10, B, 4] = 17.0
l[2, 4, B, 4] = 17.0
l[3, 19, B, 1] = 10.0
l[3, 19, B, 2] = 2.0
l[3, 19, B, 4] = 17.0
l[3, 19, B, 5] = 26.0
l[3, 19, B, 6] = 1.0
l[3, 19, B, 12] = 19.0
l[3, 19, B, 19] = 17.0
l[5, 21, B, 1] = 10.0
l[5, 21, B, 2] = 2.0
l[5, 21, B, 4] = 17.0
l[5, 21, B, 6] = 1.0
l[5, 21, B, 12] = 19.0
l[6, 1, B, 1] = 10.0
l[6, 1, B, 2] = 2.0
l[6, 1, B, 4] = 17.0
l[9, 18, B, 1] = 10.0
l[9, 18, B, 2] = 2.0
l[9, 18, B, 4] = 17.0
l[9, 18, B, 5] = 26.0
l[9, 18, B, 6] = 1.0
l[9, 18, B, 12] = 19.0
l[9, 18, B, 15] = 8.0
l[9, 18, B, 18] = 12.0
l[9, 18, B, 19] = 17.0
l[9, 18, B, 20] = 3.0
l[10, 2, B, 2] = 2.0
l[10, 2, B, 4] = 17.0
l[11, 15, B, 1] = 10.0
l[11, 15, B, 2] = 2.0
l[11, 15, B, 4] = 17.0
l[11, 15, B, 5] = 26.0
l[11, 15, B, 6] = 1.0
l[11, 15, B, 12] = 19.0
l[11, 15, B, 15] = 8.0
l[11, 15, B, 19] = 17.0
l[11, 15, B, 20] = 3.0
l[12, 6, B, 1] = 10.0
l[12, 6, B, 2] = 2.0
l[12, 6, B, 4] = 17.0
l[12, 6, B, 6] = 1.0
l[13, 20, B, 1] = 10.0
l[13, 20, B, 2] = 2.0
l[13, 20, B, 4] = 17.0
l[13, 20, B, 5] = 26.0
l[13, 20, B, 6] = 1.0
l[13, 20, B, 12] = 19.0
l[13, 20, B, 19] = 17.0
l[13, 20, B, 20] = 3.0
l[15, 13, B, 1] = 10.0
l[15, 13, B, 2] = 2.0
l[15, 13, B, 4] = 17.0
l[15, 13, B, 5] = 26.0
l[15, 13, B, 6] = 1.0
l[15, 13, B, 12] = 19.0
l[15, 13, B, 19] = 17.0
l[15, 13, B, 20] = 3.0
l[16, 9, B, 1] = 10.0
l[16, 9, B, 2] = 2.0
l[16, 9, B, 4] = 17.0
l[16, 9, B, 5] = 26.0
l[16, 9, B, 6] = 1.0
l[16, 9, B, 9] = 16.0
l[16, 9, B, 12] = 19.0
l[16, 9, B, 15] = 8.0
l[16, 9, B, 18] = 12.0
l[16, 9, B, 19] = 17.0
l[16, 9, B, 20] = 3.0
l[18, 11, B, 1] = 10.0
l[18, 11, B, 2] = 2.0
l[18, 11, B, 4] = 17.0
l[18, 11, B, 5] = 26.0
l[18, 11, B, 6] = 1.0
l[18, 11, B, 12] = 19.0
l[18, 11, B, 15] = 8.0
l[18, 11, B, 19] = 17.0
l[18, 11, B, 20] = 3.0
l[19, 5, B, 1] = 10.0
l[19, 5, B, 2] = 2.0
l[19, 5, B, 4] = 17.0
l[19, 5, B, 5] = 26.0
l[19, 5, B, 6] = 1.0
l[19, 5, B, 12] = 19.0
l[20, 3, B, 1] = 10.0
l[20, 3, B, 2] = 2.0
l[20, 3, B, 4] = 17.0
l[20, 3, B, 5] = 26.0
l[20, 3, B, 6] = 1.0
l[20, 3, B, 12] = 19.0
l[20, 3, B, 19] = 17.0
l[21, 12, B, 1] = 10.0
l[21, 12, B, 2] = 2.0
l[21, 12, B, 4] = 17.0
l[21, 12, B, 6] = 1.0
l[21, 12, B, 12] = 19.0
l[B, 16, B, 1] = 10.0
l[B, 16, B, 2] = 2.0
l[B, 16, B, 4] = 17.0
l[B, 16, B, 5] = 26.0
l[B, 16, B, 6] = 1.0
l[B, 16, B, 9] = 16.0
l[B, 16, B, 12] = 19.0
l[B, 16, B, 15] = 8.0
l[B, 16, B, 18] = 12.0
l[B, 16, B, 19] = 17.0
l[B, 16, B, 20] = 3.0
m[1, 10, B, 1] = 19.0
m[1, 10, B, 5] = 4.0
m[1, 10, B, 6] = 17.0
m[1, 10, B, 9] = 4.0
m[1, 10, B, 12] = 18.0
m[1, 10, B, 15] = 4.0
m[1, 10, B, 18] = 17.0
m[1, 10, B, 19] = 14.0
m[2, 4, B, 1] = 19.0
m[2, 4, B, 5] = 4.0
m[2, 4, B, 6] = 17.0
m[2, 4, B, 9] = 4.0
m[2, 4, B, 12] = 18.0
m[2, 4, B, 15] = 4.0
m[2, 4, B, 18] = 17.0
m[2, 4, B, 19] = 14.0
m[3, 19, B, 9] = 4.0
m[3, 19, B, 15] = 4.0
m[3, 19, B, 18] = 17.0
m[4, B, B, 1] = 19.0
m[4, B, B, 5] = 4.0
m[4, B, B, 6] = 17.0
m[4, B, B, 9] = 4.0
m[4, B, B, 12] = 18.0
m[4, B, B, 15] = 4.0
m[4, B, B, 18] = 17.0
m[4, B, B, 19] = 14.0
m[5, 21, B, 5] = 4.0
m[5, 21, B, 9] = 4.0
m[5, 21, B, 15] = 4.0
m[5, 21, B, 18] = 17.0
m[5, 21, B, 19] = 14.0
m[6, 1, B, 5] = 4.0
m[6, 1, B, 6] = 17.0
m[6, 1, B, 9] = 4.0
m[6, 1, B, 12] = 18.0
m[6, 1, B, 15] = 4.0
m[6, 1, B, 18] = 17.0
m[6, 1, B, 19] = 14.0
m[9, 18, B, 9] = 4.0
m[10, 2, B, 1] = 19.0
m[10, 2, B, 5] = 4.0
m[10, 2, B, 6] = 17.0
m[10, 2, B, 9] = 4.0
m[10, 2, B, 12] = 18.0
m[10, 2, B, 15] = 4.0
m[10, 2, B, 18] = 17.0
m[10, 2, B, 19] = 14.0
m[11, 15, B, 9] = 4.0
m[11, 15, B, 18] = 17.0
m[12, 6, B, 5] = 4.0
m[12, 6, B, 9] = 4.0
m[12, 6, B, 12] = 18.0
m[12, 6, B, 15] = 4.0
m[12, 6, B, 18] = 17.0
m[12, 6, B, 19] = 14.0
m[13, 20, B, 9] = 4.0
m[13, 20, B, 15] = 4.0
m[13, 20, B, 18] = 17.0
m[15, 13, B, 9] = 4.0
m[15, 13, B, 15] = 4.0
m[15, 13, B, 18] = 17.0
m[18, 11, B, 9] = 4.0
m[18, 11, B, 18] = 17.0
m[19, 5, B, 9] = 4.0
m[19, 5, B, 15] = 4.0
m[19, 5, B, 18] = 17.0
m[19, 5, B, 19] = 14.0
m[20, 3, B, 9] = 4.0
m[20, 3, B, 15] = 4.0
m[20, 3, B, 18] = 17.0
m[21, 12, B, 5] = 4.0
m[21, 12, B, 9] = 4.0
m[21, 12, B, 15] = 4.0
m[21, 12, B, 18] = 17.0
m[21, 12, B, 19] = 14.0
n[1, 10, B, 2] = 5.0
n[1, 10, B, 4] = 2.0
n[1, 10, B, 10] = 16.0
n[2, 4, B, 4] = 2.0
n[3, 19, B, 2] = 5.0
n[3, 19, B, 4] = 2.0
n[3, 19, B, 10] = 16.0
n[3, 19, B, 21] = 9.0
n[5, 21, B, 2] = 5.0
n[5, 21, B, 4] = 2.0
n[5, 21, B, 10] = 16.0
n[5, 21, B, 21] = 9.0
n[6, 1, B, 2] = 5.0
n[6, 1, B, 4] = 2.0
n[6, 1, B, 10] = 16.0
n[9, 18, B, 2] = 1.0
n[9, 18, B, 4] = 2.0
n[9, 18, B, 13] = 22.0
n[10, 2, B, 2] = 5.0
n[10, 2, B, 4] = 2.0
n[11, 15, B, 2] = 3.0
n[11, 15, B, 4] = 2.0
n[11, 15, B, 13] = 23.0
n[11, 15, B, 20] = 6.0
n[11, 15, B, 21] = 9.0
n[12, 6, B, 2] = 5.0
n[12, 6, B, 4] = 2.0
n[12, 6, B, 10] = 16.0
n[13, 20, B, 2] = 3.0
n[13, 20, B, 4] = 2.0
n[13, 20, B, 20] = 6.0
n[13, 20, B, 21] = 9.0
n[15, 13, B, 2] = 3.0
n[15, 13, B, 4] = 2.0
n[15, 13, B, 13] = 23.0
n[15, 13, B, 20] = 6.0
n[15, 13, B, 21] = 9.0
n[16, 9, B, 2] = 1.0
n[16, 9, B, 4] = 2.0
n[16, 9, B, 13] = 22.0
n[18, 11, B, 2] = 1.0
n[18, 11, B, 4] = 2.0
n[18, 11, B, 13] = 22.0
n[19, 5, B, 2] = 5.0
n[19, 5, B, 4] = 2.0
n[19, 5, B, 10] = 16.0
n[19, 5, B, 21] = 9.0
n[20, 3, B, 2] = 3.0
n[20, 3, B, 4] = 2.0
n[20, 3, B, 21] = 9.0
n[21, 12, B, 2] = 5.0
n[21, 12, B, 4] = 2.0
n[21, 12, B, 10] = 16.0
Tempo de execução: 2.6116116 segundos
