Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8063.dat
status= OPTIMAL
ID = 8063
Numero de clientes = 20
OF (custo) = 254.98999999999998
Best Objective = 254.98999999999998
Best Bound = 254.98999999999978
GAP = 0.0%
x[1, 20, B] = 1.0
x[5, 9, B] = 1.0
x[7, 11, B] = 1.0
x[8, 18, B] = 1.0
x[9, 16, B] = 1.0
x[10, 7, B] = 1.0
x[11, 17, B] = 1.0
x[12, 1, B] = 1.0
x[14, 10, B] = 1.0
x[16, 12, B] = 1.0
x[17, 5, B] = 1.0
x[18, 14, B] = 1.0
x[20, B, B] = 1.0
x[B, 8, B] = 1.0
l[5, 9, B, 1] = 12.0
l[5, 9, B, 9] = 6.0
l[5, 9, B, 16] = 2.0
l[7, 11, B, 1] = 12.0
l[7, 11, B, 5] = 22.0
l[7, 11, B, 9] = 6.0
l[7, 11, B, 11] = 11.0
l[7, 11, B, 16] = 2.0
l[7, 11, B, 17] = 12.0
l[8, 18, B, 1] = 12.0
l[8, 18, B, 5] = 22.0
l[8, 18, B, 7] = 22.0
l[8, 18, B, 9] = 6.0
l[8, 18, B, 10] = 22.0
l[8, 18, B, 11] = 11.0
l[8, 18, B, 16] = 2.0
l[8, 18, B, 17] = 12.0
l[8, 18, B, 18] = 14.0
l[9, 16, B, 1] = 12.0
l[9, 16, B, 16] = 2.0
l[10, 7, B, 1] = 12.0
l[10, 7, B, 5] = 22.0
l[10, 7, B, 7] = 22.0
l[10, 7, B, 9] = 6.0
l[10, 7, B, 11] = 11.0
l[10, 7, B, 16] = 2.0
l[10, 7, B, 17] = 12.0
l[11, 17, B, 1] = 12.0
l[11, 17, B, 5] = 22.0
l[11, 17, B, 9] = 6.0
l[11, 17, B, 16] = 2.0
l[11, 17, B, 17] = 12.0
l[12, 1, B, 1] = 12.0
l[14, 10, B, 1] = 12.0
l[14, 10, B, 5] = 22.0
l[14, 10, B, 7] = 22.0
l[14, 10, B, 9] = 6.0
l[14, 10, B, 10] = 22.0
l[14, 10, B, 11] = 11.0
l[14, 10, B, 16] = 2.0
l[14, 10, B, 17] = 12.0
l[16, 12, B, 1] = 12.0
l[17, 5, B, 1] = 12.0
l[17, 5, B, 5] = 22.0
l[17, 5, B, 9] = 6.0
l[17, 5, B, 16] = 2.0
l[18, 14, B, 1] = 12.0
l[18, 14, B, 5] = 22.0
l[18, 14, B, 7] = 22.0
l[18, 14, B, 9] = 6.0
l[18, 14, B, 10] = 22.0
l[18, 14, B, 11] = 11.0
l[18, 14, B, 16] = 2.0
l[18, 14, B, 17] = 12.0
l[B, 8, B, 1] = 12.0
l[B, 8, B, 5] = 22.0
l[B, 8, B, 7] = 22.0
l[B, 8, B, 8] = 19.0
l[B, 8, B, 9] = 6.0
l[B, 8, B, 10] = 22.0
l[B, 8, B, 11] = 11.0
l[B, 8, B, 16] = 2.0
l[B, 8, B, 17] = 12.0
l[B, 8, B, 18] = 14.0
m[1, 20, B, 1] = 19.0
m[1, 20, B, 5] = 19.0
m[1, 20, B, 7] = 20.0
m[1, 20, B, 8] = 17.0
m[1, 20, B, 10] = 13.0
m[1, 20, B, 11] = 16.0
m[1, 20, B, 17] = 16.0
m[1, 20, B, 18] = 16.0
m[5, 9, B, 5] = 19.0
m[5, 9, B, 7] = 20.0
m[5, 9, B, 8] = 17.0
m[5, 9, B, 10] = 13.0
m[5, 9, B, 11] = 16.0
m[5, 9, B, 17] = 16.0
m[5, 9, B, 18] = 16.0
m[7, 11, B, 7] = 20.0
m[7, 11, B, 8] = 17.0
m[7, 11, B, 10] = 13.0
m[7, 11, B, 18] = 16.0
m[8, 18, B, 8] = 17.0
m[9, 16, B, 5] = 19.0
m[9, 16, B, 7] = 20.0
m[9, 16, B, 8] = 17.0
m[9, 16, B, 10] = 13.0
m[9, 16, B, 11] = 16.0
m[9, 16, B, 17] = 16.0
m[9, 16, B, 18] = 16.0
m[10, 7, B, 8] = 17.0
m[10, 7, B, 10] = 13.0
m[10, 7, B, 18] = 16.0
m[11, 17, B, 7] = 20.0
m[11, 17, B, 8] = 17.0
m[11, 17, B, 10] = 13.0
m[11, 17, B, 11] = 16.0
m[11, 17, B, 18] = 16.0
m[12, 1, B, 5] = 19.0
m[12, 1, B, 7] = 20.0
m[12, 1, B, 8] = 17.0
m[12, 1, B, 10] = 13.0
m[12, 1, B, 11] = 16.0
m[12, 1, B, 17] = 16.0
m[12, 1, B, 18] = 16.0
m[14, 10, B, 8] = 17.0
m[14, 10, B, 18] = 16.0
m[16, 12, B, 5] = 19.0
m[16, 12, B, 7] = 20.0
m[16, 12, B, 8] = 17.0
m[16, 12, B, 10] = 13.0
m[16, 12, B, 11] = 16.0
m[16, 12, B, 17] = 16.0
m[16, 12, B, 18] = 16.0
m[17, 5, B, 7] = 20.0
m[17, 5, B, 8] = 17.0
m[17, 5, B, 10] = 13.0
m[17, 5, B, 11] = 16.0
m[17, 5, B, 17] = 16.0
m[17, 5, B, 18] = 16.0
m[18, 14, B, 8] = 17.0
m[18, 14, B, 18] = 16.0
m[20, B, B, 1] = 19.0
m[20, B, B, 5] = 19.0
m[20, B, B, 7] = 20.0
m[20, B, B, 8] = 17.0
m[20, B, B, 10] = 13.0
m[20, B, B, 11] = 16.0
m[20, B, B, 17] = 16.0
m[20, B, B, 18] = 16.0
n[1, 20, B, 20] = 17.0
n[5, 9, B, 9] = 6.0
n[5, 9, B, 12] = 24.0
n[5, 9, B, 16] = 11.0
n[5, 9, B, 20] = 17.0
n[7, 11, B, 9] = 6.0
n[7, 11, B, 12] = 24.0
n[7, 11, B, 16] = 11.0
n[7, 11, B, 20] = 17.0
n[9, 16, B, 12] = 24.0
n[9, 16, B, 16] = 11.0
n[9, 16, B, 20] = 17.0
n[10, 7, B, 9] = 6.0
n[10, 7, B, 12] = 24.0
n[10, 7, B, 16] = 11.0
n[10, 7, B, 20] = 17.0
n[11, 17, B, 9] = 6.0
n[11, 17, B, 12] = 24.0
n[11, 17, B, 16] = 11.0
n[11, 17, B, 20] = 17.0
n[12, 1, B, 20] = 17.0
n[14, 10, B, 9] = 6.0
n[14, 10, B, 12] = 24.0
n[14, 10, B, 16] = 11.0
n[14, 10, B, 20] = 17.0
n[16, 12, B, 12] = 24.0
n[16, 12, B, 20] = 17.0
n[17, 5, B, 9] = 6.0
n[17, 5, B, 12] = 24.0
