Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8075.dat
status= OPTIMAL
ID = 8075
Numero de clientes = 30
OF (custo) = 270.15
Best Objective = 270.15
Best Bound = 270.15
GAP = 0.0%
x[3, 22, B] = 1.0
x[4, 23, B] = 1.0
x[5, 7, B] = 1.0
x[6, 14, B] = 1.0
x[7, 27, B] = 1.0
x[8, 4, B] = 1.0
x[11, 6, B] = 1.0
x[12, 3, B] = 1.0
x[13, B, B] = 1.0
x[14, 29, B] = 1.0
x[15, 13, B] = 1.0
x[17, 28, B] = 1.0
x[22, 17, B] = 1.0
x[23, 11, B] = 1.0
x[25, 15, B] = 1.0
x[27, 12, B] = 1.0
x[28, 25, B] = 1.0
x[29, 5, B] = 1.0
x[B, 8, B] = 1.0
l[3, 22, B, 13] = 7.0
l[3, 22, B, 17] = 26.0
l[3, 22, B, 22] = 35.0
l[4, 23, B, 5] = 25.0
l[4, 23, B, 6] = 21.0
l[4, 23, B, 7] = 20.0
l[4, 23, B, 12] = 36.0
l[4, 23, B, 13] = 7.0
l[4, 23, B, 14] = 37.0
l[4, 23, B, 17] = 26.0
l[4, 23, B, 22] = 35.0
l[4, 23, B, 27] = 16.0
l[4, 23, B, 29] = 28.0
l[5, 7, B, 7] = 20.0
l[5, 7, B, 12] = 36.0
l[5, 7, B, 13] = 7.0
l[5, 7, B, 17] = 26.0
l[5, 7, B, 22] = 35.0
l[5, 7, B, 27] = 16.0
l[6, 14, B, 5] = 25.0
l[6, 14, B, 7] = 20.0
l[6, 14, B, 12] = 36.0
l[6, 14, B, 13] = 7.0
l[6, 14, B, 14] = 37.0
l[6, 14, B, 17] = 26.0
l[6, 14, B, 22] = 35.0
l[6, 14, B, 27] = 16.0
l[6, 14, B, 29] = 28.0
l[7, 27, B, 12] = 36.0
l[7, 27, B, 13] = 7.0
l[7, 27, B, 17] = 26.0
l[7, 27, B, 22] = 35.0
l[7, 27, B, 27] = 16.0
l[8, 4, B, 4] = 45.0
l[8, 4, B, 5] = 25.0
l[8, 4, B, 6] = 21.0
l[8, 4, B, 7] = 20.0
l[8, 4, B, 12] = 36.0
l[8, 4, B, 13] = 7.0
l[8, 4, B, 14] = 37.0
l[8, 4, B, 17] = 26.0
l[8, 4, B, 22] = 35.0
l[8, 4, B, 27] = 16.0
l[8, 4, B, 29] = 28.0
l[11, 6, B, 5] = 25.0
l[11, 6, B, 6] = 21.0
l[11, 6, B, 7] = 20.0
l[11, 6, B, 12] = 36.0
l[11, 6, B, 13] = 7.0
l[11, 6, B, 14] = 37.0
l[11, 6, B, 17] = 26.0
l[11, 6, B, 22] = 35.0
l[11, 6, B, 27] = 16.0
l[11, 6, B, 29] = 28.0
l[12, 3, B, 13] = 7.0
l[12, 3, B, 17] = 26.0
l[12, 3, B, 22] = 35.0
l[14, 29, B, 5] = 25.0
l[14, 29, B, 7] = 20.0
l[14, 29, B, 12] = 36.0
l[14, 29, B, 13] = 7.0
l[14, 29, B, 17] = 26.0
l[14, 29, B, 22] = 35.0
l[14, 29, B, 27] = 16.0
l[14, 29, B, 29] = 28.0
l[15, 13, B, 13] = 7.0
l[17, 28, B, 13] = 7.0
l[22, 17, B, 13] = 7.0
l[22, 17, B, 17] = 26.0
l[23, 11, B, 5] = 25.0
l[23, 11, B, 6] = 21.0
l[23, 11, B, 7] = 20.0
l[23, 11, B, 12] = 36.0
l[23, 11, B, 13] = 7.0
l[23, 11, B, 14] = 37.0
l[23, 11, B, 17] = 26.0
l[23, 11, B, 22] = 35.0
l[23, 11, B, 27] = 16.0
l[23, 11, B, 29] = 28.0
l[25, 15, B, 13] = 7.0
l[27, 12, B, 12] = 36.0
l[27, 12, B, 13] = 7.0
l[27, 12, B, 17] = 26.0
l[27, 12, B, 22] = 35.0
l[28, 25, B, 13] = 7.0
l[29, 5, B, 5] = 25.0
l[29, 5, B, 7] = 20.0
l[29, 5, B, 12] = 36.0
l[29, 5, B, 13] = 7.0
l[29, 5, B, 17] = 26.0
l[29, 5, B, 22] = 35.0
l[29, 5, B, 27] = 16.0
l[B, 8, B, 4] = 45.0
l[B, 8, B, 5] = 25.0
l[B, 8, B, 6] = 21.0
l[B, 8, B, 7] = 20.0
l[B, 8, B, 12] = 36.0
l[B, 8, B, 13] = 7.0
l[B, 8, B, 14] = 37.0
l[B, 8, B, 17] = 26.0
l[B, 8, B, 22] = 35.0
l[B, 8, B, 27] = 16.0
l[B, 8, B, 29] = 28.0
m[3, 22, B, 4] = 40.0
m[3, 22, B, 5] = 27.0
m[3, 22, B, 7] = 33.0
m[3, 22, B, 12] = 30.0
m[3, 22, B, 14] = 22.0
m[3, 22, B, 29] = 44.0
m[4, 23, B, 4] = 40.0
m[5, 7, B, 4] = 40.0
m[5, 7, B, 5] = 27.0
m[5, 7, B, 14] = 22.0
m[5, 7, B, 29] = 44.0
m[6, 14, B, 4] = 40.0
m[7, 27, B, 4] = 40.0
m[7, 27, B, 5] = 27.0
m[7, 27, B, 7] = 33.0
m[7, 27, B, 14] = 22.0
m[7, 27, B, 29] = 44.0
m[11, 6, B, 4] = 40.0
m[12, 3, B, 4] = 40.0
m[12, 3, B, 5] = 27.0
m[12, 3, B, 7] = 33.0
m[12, 3, B, 12] = 30.0
m[12, 3, B, 14] = 22.0
m[12, 3, B, 29] = 44.0
m[13, B, B, 4] = 40.0
m[13, B, B, 5] = 27.0
