Processando o arquivo: D:/rafaelvc/SUPERCODIGO/dados\vrps_8022.dat
status= TIME_LIMIT
ID = 8022
Numero de clientes = 30
OF (custo) = 965.8299999999998
Best Objective = 965.8299999999998
Best Bound = 847.902245620589
GAP = 12.20999082441121%
O tempo limite foi atingido.
x[1, 24, A] = 1.0
x[2, B, B] = 1.0
x[3, 27, B] = 1.0
x[4, 26, B] = 1.0
x[5, 22, A] = 1.0
x[6, 21, B] = 1.0
x[7, 6, B] = 1.0
x[8, 28, A] = 1.0
x[9, 11, B] = 1.0
x[10, 8, A] = 1.0
x[11, 4, B] = 1.0
x[12, 7, B] = 1.0
x[13, 29, A] = 1.0
x[14, 30, A] = 1.0
x[15, 12, B] = 1.0
x[16, 14, A] = 1.0
x[17, 5, A] = 1.0
x[18, 16, A] = 1.0
x[19, A, A] = 1.0
x[20, 25, A] = 1.0
x[21, 9, B] = 1.0
x[22, 13, A] = 1.0
x[23, 20, A] = 1.0
x[24, 17, A] = 1.0
x[25, 19, A] = 1.0
x[26, 2, B] = 1.0
x[27, 15, B] = 1.0
x[28, A, A] = 1.0
x[29, 10, A] = 1.0
x[30, 1, A] = 1.0
x[A, 18, A] = 1.0
x[A, 23, A] = 1.0
x[B, 3, B] = 1.0
l[1, 24, A, 5] = 14.0
l[1, 24, A, 8] = 14.0
l[1, 24, A, 10] = 8.0
l[1, 24, A, 17] = 17.0
l[1, 24, A, 22] = 16.0
l[1, 24, A, 24] = 8.0
l[1, 24, A, 29] = 20.0
l[3, 27, B, 2] = 11.0
l[3, 27, B, 4] = 6.0
l[3, 27, B, 6] = 16.0
l[3, 27, B, 7] = 3.0
l[3, 27, B, 9] = 6.0
l[3, 27, B, 12] = 10.0
l[3, 27, B, 15] = 12.0
l[3, 27, B, 21] = 13.0
l[3, 27, B, 27] = 7.0
l[4, 26, B, 2] = 11.0
l[5, 22, A, 8] = 14.0
l[5, 22, A, 10] = 8.0
l[5, 22, A, 22] = 16.0
l[5, 22, A, 29] = 20.0
l[6, 21, B, 2] = 11.0
l[6, 21, B, 4] = 6.0
l[6, 21, B, 9] = 6.0
l[6, 21, B, 21] = 13.0
l[7, 6, B, 2] = 11.0
l[7, 6, B, 4] = 6.0
l[7, 6, B, 6] = 16.0
l[7, 6, B, 9] = 6.0
l[7, 6, B, 21] = 13.0
l[9, 11, B, 2] = 11.0
l[9, 11, B, 4] = 6.0
l[10, 8, A, 8] = 14.0
l[11, 4, B, 2] = 11.0
l[11, 4, B, 4] = 6.0
l[12, 7, B, 2] = 11.0
l[12, 7, B, 4] = 6.0
l[12, 7, B, 6] = 16.0
l[12, 7, B, 7] = 3.0
l[12, 7, B, 9] = 6.0
l[12, 7, B, 21] = 13.0
l[13, 29, A, 8] = 14.0
l[13, 29, A, 10] = 8.0
l[13, 29, A, 29] = 20.0
l[14, 30, A, 5] = 14.0
l[14, 30, A, 8] = 14.0
l[14, 30, A, 10] = 8.0
l[14, 30, A, 17] = 17.0
l[14, 30, A, 22] = 16.0
l[14, 30, A, 24] = 8.0
l[14, 30, A, 29] = 20.0
l[14, 30, A, 30] = 10.0
l[15, 12, B, 2] = 11.0
l[15, 12, B, 4] = 6.0
l[15, 12, B, 6] = 16.0
l[15, 12, B, 7] = 3.0
l[15, 12, B, 9] = 6.0
l[15, 12, B, 12] = 10.0
l[15, 12, B, 21] = 13.0
l[16, 14, A, 5] = 14.0
l[16, 14, A, 8] = 14.0
l[16, 14, A, 10] = 8.0
l[16, 14, A, 14] = 11.0
l[16, 14, A, 17] = 17.0
l[16, 14, A, 22] = 16.0
l[16, 14, A, 24] = 8.0
l[16, 14, A, 29] = 20.0
l[16, 14, A, 30] = 10.0
l[17, 5, A, 5] = 14.0
l[17, 5, A, 8] = 14.0
l[17, 5, A, 10] = 8.0
